id,correctAns,base_pic,rotated_pic,key,is_correct,rt,task,level,trial
021SSAZ,left,images/base/6_a.png,images/combined/6_b_x_270_y_0_z_90.png,left,1,3.1749,MR,hard,5
021SSAZ,right,images/base/7_b.png,images/combined/7_b_x_90_y_0_z_90.png,right,1,6.9515,MR,hard,6
021SSAZ,right,images/base/14_b.png,images/combined/14_b_x_90_y_0_z_90.png,right,1,5.3811,MR,hard,7
021SSAZ,left,images/base/1_b.png,images/combined/1_a_x_90_y_0_z_270.png,left,1,2.914,MR,hard,8
021SSAZ,left,images/base/12_a.png,images/combined/12_b_x_270_y_0_z_270.png,left,1,4.3605,MR,hard,9
021SSAZ,right,images/base/8_a.png,images/combined/8_a_x_90_y_0_z_270.png,left,0,4.7752,MR,hard,10
021SSAZ,right,images/base/5_b.png,images/combined/5_b_x_90_y_0_z_270.png,left,0,4.75,MR,hard,11
021SSAZ,right,images/base/3_a.png,images/combined/3_a_x_270_y_0_z_270.png,right,1,2.9661,MR,hard,12
021SSAZ,right,images/base/4_a.png,images/combined/4_a_x_90_y_0_z_270.png,left,0,4.0619,MR,hard,13
021SSAZ,right,images/base/2_b.png,images/combined/2_b_x_270_y_0_z_90.png,right,1,2.1999,MR,hard,14
021SSAZ,left,images/base/13_a.png,images/combined/13_b_x_90_y_0_z_270.png,left,1,1.1986,MR,hard,15
021SSAZ,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_90.png,right,0,4.015,MR,hard,16
022ERVS,right,images/base/11_b.png,images/combined/11_b_x_0_y_0_z_45.png,right,1,5.0664,MR,easy,1
022ERVS,right,images/base/7_a.png,images/combined/7_a_x_0_y_0_z_315.png,right,1,3.3877,MR,easy,2
022ERVS,left,images/base/4_a.png,images/combined/4_b_x_0_y_0_z_45.png,left,1,11.8666,MR,easy,3
022ERVS,right,images/base/16_a.png,images/combined/16_a_x_0_y_0_z_45.png,right,1,4.0516,MR,easy,4
022ERVS,left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_45.png,left,1,8.1175,MR,easy,5
022ERVS,right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_315.png,right,1,2.74,MR,easy,6
022ERVS,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_315.png,right,1,3.2354,MR,easy,7
022ERVS,left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_45.png,left,1,4.4847,MR,easy,8
022ERVS,left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,4.939,MR,easy,9
022ERVS,right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_315.png,right,1,3.1598,MR,easy,10
022ERVS,right,images/base/15_b.png,images/combined/15_b_x_0_y_0_z_315.png,right,1,2.283,MR,easy,11
022ERVS,right,images/base/1_a.png,images/combined/1_a_x_0_y_0_z_315.png,right,1,2.3797,MR,easy,12
022ERVS,left,images/base/13_a.png,images/combined/13_b_x_0_y_0_z_45.png,left,1,2.4499,MR,easy,13
022ERVS,right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_315.png,right,1,2.7825,MR,easy,14
022ERVS,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_45.png,left,1,3.3892,MR,easy,15
022ERVS,right,images/base/14_a.png,images/combined/14_a_x_0_y_0_z_45.png,right,1,2.4025,MR,easy,16
022ERVS,left,images/base/12_a.png,images/combined/12_b_x_45_y_0_z_270.png,left,1,28.339,MR,medium,1
022ERVS,right,images/base/4_b.png,images/combined/4_b_x_315_y_0_z_90.png,right,1,6.4507,MR,medium,2
022ERVS,right,images/base/11_a.png,images/combined/11_a_x_45_y_0_z_270.png,right,1,8.4014,MR,medium,3
022ERVS,right,images/base/9_b.png,images/combined/9_b_x_45_y_0_z_270.png,right,1,12.6166,MR,medium,4
022ERVS,right,images/base/16_a.png,images/combined/16_a_x_45_y_0_z_270.png,right,1,11.5974,MR,medium,5
022ERVS,left,images/base/5_b.png,images/combined/5_a_x_315_y_0_z_90.png,left,1,5.2503,MR,medium,6
022ERVS,right,images/base/7_a.png,images/combined/7_a_x_315_y_0_z_270.png,right,1,7.4671,MR,medium,7
022ERVS,right,images/base/14_a.png,images/combined/14_a_x_45_y_0_z_90.png,right,1,12.3509,MR,medium,8
022ERVS,right,images/base/6_b.png,images/combined/6_b_x_45_y_0_z_270.png,right,1,17.4959,MR,medium,9
022ERVS,left,images/base/8_a.png,images/combined/8_b_x_315_y_0_z_90.png,left,1,8.6171,MR,medium,10
022ERVS,left,images/base/1_a.png,images/combined/1_b_x_45_y_0_z_270.png,left,1,11.7637,MR,medium,11
022ERVS,left,images/base/13_a.png,images/combined/13_b_x_45_y_0_z_90.png,left,1,10.3676,MR,medium,12
022ERVS,left,images/base/10_b.png,images/combined/10_a_x_45_y_0_z_90.png,left,1,30.0957,MR,medium,13
022ERVS,left,images/base/15_b.png,images/combined/15_a_x_315_y_0_z_270.png,left,1,15.6257,MR,medium,14
022ERVS,left,images/base/2_a.png,images/combined/2_b_x_315_y_0_z_270.png,left,1,8.915,MR,medium,15
022ERVS,right,images/base/3_b.png,images/combined/3_b_x_315_y_0_z_90.png,right,1,4.1071,MR,medium,16
022ERVS,left,images/base/10_a.png,images/combined/10_b_x_90_y_0_z_90.png,left,1,12.2667,MR,hard,1
022ERVS,left,images/base/16_b.png,images/combined/16_a_x_270_y_0_z_270.png,right,0,9.2854,MR,hard,2
022ERVS,left,images/base/13_b.png,images/combined/13_a_x_270_y_0_z_90.png,left,1,7.5811,MR,hard,3
022ERVS,left,images/base/1_b.png,images/combined/1_a_x_270_y_0_z_270.png,left,1,8.5502,MR,hard,4
022ERVS,right,images/base/3_b.png,images/combined/3_b_x_90_y_0_z_90.png,right,1,9.5983,MR,hard,5
022ERVS,left,images/base/2_b.png,images/combined/2_a_x_270_y_0_z_270.png,left,1,22.2977,MR,hard,6
022ERVS,left,images/base/14_a.png,images/combined/14_b_x_270_y_0_z_270.png,left,1,7.9862,MR,hard,7
022ERVS,right,images/base/8_b.png,images/combined/8_b_x_270_y_0_z_90.png,right,1,5.9868,MR,hard,8
022ERVS,left,images/base/9_b.png,images/combined/9_a_x_90_y_0_z_90.png,left,1,14.155,MR,hard,9
022ERVS,left,images/base/6_a.png,images/combined/6_b_x_270_y_0_z_270.png,left,1,28.8954,MR,hard,10
022ERVS,left,images/base/12_b.png,images/combined/12_a_x_270_y_0_z_90.png,left,1,5.6484,MR,hard,11
022ERVS,left,images/base/4_a.png,images/combined/4_b_x_270_y_0_z_90.png,left,1,4.475,MR,hard,12
022ERVS,left,images/base/11_b.png,images/combined/11_a_x_270_y_0_z_90.png,left,1,10.4771,MR,hard,13
022ERVS,right,images/base/5_b.png,images/combined/5_b_x_90_y_0_z_90.png,right,1,7.0825,MR,hard,14
022ERVS,left,images/base/15_b.png,images/combined/15_a_x_90_y_0_z_90.png,left,1,9.6701,MR,hard,15
022ERVS,left,images/base/7_b.png,images/combined/7_a_x_270_y_0_z_270.png,left,1,6.5828,MR,hard,16
023ERRS,right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_45.png,right,1,4.023,MR,easy,1
023ERRS,left,images/base/11_a.png,images/combined/11_b_x_0_y_0_z_315.png,left,1,4.957,MR,easy,2
023ERRS,right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_45.png,right,1,3.125,MR,easy,3
023ERRS,left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_315.png,left,1,13.043,MR,easy,4
023ERRS,right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_315.png,right,1,3.458,MR,easy,5
023ERRS,right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_315.png,right,1,11.725,MR,easy,6
023ERRS,left,images/base/4_a.png,images/combined/4_b_x_0_y_0_z_315.png,left,1,4.661,MR,easy,7
023ERRS,right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_45.png,right,1,3.524,MR,easy,8
023ERRS,left,images/base/6_b.png,images/combined/6_a_x_0_y_0_z_315.png,left,1,6.942,MR,easy,9
023ERRS,right,images/base/7_a.png,images/combined/7_a_x_0_y_0_z_45.png,right,1,5.491,MR,easy,10
023ERRS,right,images/base/16_b.png,images/combined/16_b_x_0_y_0_z_45.png,right,1,3.241,MR,easy,11
023ERRS,right,images/base/2_b.png,images/combined/2_b_x_0_y_0_z_315.png,right,1,5.376,MR,easy,12
023ERRS,right,images/base/5_a.png,images/combined/5_a_x_0_y_0_z_45.png,right,1,4.172,MR,easy,13
023ERRS,left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,4.777,MR,easy,14
023ERRS,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_45.png,left,1,14.741,MR,easy,15
023ERRS,right,images/base/1_a.png,images/combined/1_a_x_0_y_0_z_315.png,right,1,2.995,MR,easy,16
023ERRS,right,images/base/4_a.png,images/combined/4_a_x_45_y_0_z_90.png,left,0,6.789,MR,medium,1
023ERRS,right,images/base/10_b.png,images/combined/10_b_x_315_y_0_z_90.png,left,0,6.31,MR,medium,2
023ERRS,left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_90.png,right,0,5.36,MR,medium,3
023ERRS,right,images/base/14_a.png,images/combined/14_a_x_315_y_0_z_90.png,right,1,8.207,MR,medium,4
023ERRS,right,images/base/7_a.png,images/combined/7_a_x_315_y_0_z_270.png,right,1,5.41,MR,medium,5
023ERRS,left,images/base/13_b.png,images/combined/13_a_x_315_y_0_z_90.png,left,1,4.56,MR,medium,6
023ERRS,left,images/base/6_b.png,images/combined/6_a_x_315_y_0_z_270.png,left,1,8.559,MR,medium,7
023ERRS,left,images/base/3_a.png,images/combined/3_b_x_45_y_0_z_90.png,left,1,5.528,MR,medium,8
023ERRS,left,images/base/11_a.png,images/combined/11_b_x_315_y_0_z_90.png,left,1,12.46,MR,medium,9
023ERRS,right,images/base/8_a.png,images/combined/8_a_x_45_y_0_z_270.png,right,1,8.792,MR,medium,10
023ERRS,right,images/base/5_b.png,images/combined/5_b_x_315_y_0_z_90.png,right,1,4.47,MR,medium,11
023ERRS,left,images/base/2_a.png,images/combined/2_b_x_45_y_0_z_90.png,left,1,7.609,MR,medium,12
023ERRS,left,images/base/1_b.png,images/combined/1_a_x_45_y_0_z_270.png,left,1,9.709,MR,medium,13
023ERRS,left,images/base/15_b.png,images/combined/15_a_x_45_y_0_z_270.png,left,1,12.21,MR,medium,14
023ERRS,right,images/base/16_b.png,images/combined/16_b_x_315_y_0_z_90.png,left,0,8.294,MR,medium,15
023ERRS,right,images/base/12_a.png,images/combined/12_a_x_45_y_0_z_270.png,right,1,8.357,MR,medium,16
023ERRS,right,images/base/16_a.png,images/combined/16_a_x_90_y_0_z_90.png,right,1,5.606,MR,hard,1
023ERRS,right,images/base/6_b.png,images/combined/6_b_x_270_y_0_z_270.png,left,0,8.54,MR,hard,2
023ERRS,left,images/base/9_b.png,images/combined/9_a_x_90_y_0_z_90.png,left,1,9.771,MR,hard,3
023ERRS,left,images/base/15_b.png,images/combined/15_a_x_270_y_0_z_270.png,right,0,9.119,MR,hard,4
023ERRS,right,images/base/10_a.png,images/combined/10_a_x_90_y_0_z_270.png,right,1,8.476,MR,hard,5
023ERRS,right,images/base/13_a.png,images/combined/13_a_x_270_y_0_z_270.png,right,1,7.008,MR,hard,6
023ERRS,left,images/base/1_b.png,images/combined/1_a_x_90_y_0_z_270.png,left,1,5.933,MR,hard,7
023ERRS,left,images/base/8_a.png,images/combined/8_b_x_90_y_0_z_90.png,left,1,21.81,MR,hard,8
023ERRS,right,images/base/12_a.png,images/combined/12_a_x_270_y_0_z_90.png,right,1,7.36,MR,hard,9
023ERRS,left,images/base/11_b.png,images/combined/11_a_x_90_y_0_z_270.png,left,1,10.662,MR,hard,10
023ERRS,left,images/base/14_b.png,images/combined/14_a_x_90_y_0_z_270.png,left,1,9.875,MR,hard,11
023ERRS,right,images/base/4_b.png,images/combined/4_b_x_90_y_0_z_90.png,right,1,10.21,MR,hard,12
023ERRS,left,images/base/3_b.png,images/combined/3_a_x_90_y_0_z_90.png,left,1,11.523,MR,hard,13
023ERRS,right,images/base/2_b.png,images/combined/2_b_x_90_y_0_z_270.png,right,1,15.977,MR,hard,14
023ERRS,right,images/base/7_a.png,images/combined/7_a_x_270_y_0_z_90.png,left,0,4.808,MR,hard,15
023ERRS,right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_90.png,left,0,9.309,MR,hard,16
024SSSV,right,images/base/7_b.png,images/combined/7_b_x_0_y_0_z_45.png,right,1,5.0338,MR,easy,1
024SSSV,left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_45.png,left,1,4.5953,MR,easy,2
024SSSV,left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_45.png,left,1,5.8493,MR,easy,3
024SSSV,right,images/base/12_b.png,images/combined/12_b_x_0_y_0_z_45.png,right,1,6.1575,MR,easy,4
024SSSV,right,images/base/5_a.png,images/combined/5_a_x_0_y_0_z_315.png,right,1,3.15,MR,easy,5
024SSSV,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_45.png,left,1,4.3343,MR,easy,6
024SSSV,right,images/base/4_b.png,images/combined/4_b_x_0_y_0_z_45.png,right,1,2.4438,MR,easy,7
024SSSV,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_45.png,right,1,2.7159,MR,easy,8
024SSSV,left,images/base/1_b.png,images/combined/1_a_x_0_y_0_z_315.png,left,1,2.2368,MR,easy,9
024SSSV,right,images/base/15_a.png,images/combined/15_a_x_0_y_0_z_45.png,right,1,6.3992000000000004,MR,easy,10
024SSSV,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_45.png,left,1,2.9509,MR,easy,11
024SSSV,right,images/base/10_b.png,images/combined/10_b_x_0_y_0_z_45.png,right,1,2.0481,MR,easy,12
024SSSV,right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_315.png,right,1,3.2878,MR,easy,13
024SSSV,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_315.png,left,1,1.7016,MR,easy,14
024SSSV,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_45.png,right,1,2.7999,MR,easy,15
024SSSV,right,images/base/9_b.png,images/combined/9_b_x_0_y_0_z_315.png,right,1,2.25,MR,easy,16
024SSSV,left,images/base/11_a.png,images/combined/11_b_x_315_y_0_z_270.png,right,0,3.0491,MR,medium,1
024SSSV,right,images/base/1_b.png,images/combined/1_b_x_45_y_0_z_90.png,left,0,5.2555,MR,medium,2
024SSSV,left,images/base/14_a.png,images/combined/14_b_x_45_y_0_z_270.png,left,1,2.6401,MR,medium,3
024SSSV,right,images/base/4_b.png,images/combined/4_b_x_45_y_0_z_90.png,right,1,1.7078,MR,medium,4
024SSSV,right,images/base/15_b.png,images/combined/15_b_x_45_y_0_z_270.png,right,1,3.3255,MR,medium,5
024SSSV,right,images/base/2_b.png,images/combined/2_b_x_315_y_0_z_90.png,right,1,0.886,MR,medium,6
024SSSV,left,images/base/5_a.png,images/combined/5_b_x_45_y_0_z_90.png,left,1,2.058,MR,medium,7
024SSSV,right,images/base/3_b.png,images/combined/3_b_x_45_y_0_z_90.png,right,1,4.9897,MR,medium,8
024SSSV,right,images/base/8_b.png,images/combined/8_b_x_45_y_0_z_270.png,left,0,4.6663,MR,medium,9
024SSSV,left,images/base/10_a.png,images/combined/10_b_x_45_y_0_z_270.png,left,1,10.2952,MR,medium,10
024SSSV,right,images/base/13_b.png,images/combined/13_b_x_45_y_0_z_270.png,right,1,2.8793,MR,medium,11
024SSSV,right,images/base/16_b.png,images/combined/16_b_x_315_y_0_z_90.png,right,1,1.7681,MR,medium,12
024SSSV,right,images/base/6_b.png,images/combined/6_b_x_315_y_0_z_90.png,right,1,1.183,MR,medium,13
024SSSV,right,images/base/7_b.png,images/combined/7_b_x_315_y_0_z_270.png,right,1,1.592,MR,medium,14
024SSSV,right,images/base/12_b.png,images/combined/12_b_x_45_y_0_z_270.png,right,1,2.0646,MR,medium,15
024SSSV,right,images/base/9_a.png,images/combined/9_a_x_315_y_0_z_270.png,left,0,1.1526,MR,medium,16
024SSSV,left,images/base/7_b.png,images/combined/7_a_x_270_y_0_z_90.png,left,1,6.8282,MR,hard,1
024SSSV,right,images/base/14_a.png,images/combined/14_a_x_90_y_0_z_270.png,right,1,3.8499,MR,hard,2
024SSSV,left,images/base/12_a.png,images/combined/12_b_x_90_y_0_z_90.png,right,0,3.6759,MR,hard,3
024SSSV,left,images/base/4_a.png,images/combined/4_b_x_90_y_0_z_90.png,right,0,1.5066,MR,hard,4
024SSSV,right,images/base/5_b.png,images/combined/5_b_x_270_y_0_z_270.png,right,1,1.8719,MR,hard,5
024SSSV,left,images/base/16_b.png,images/combined/16_a_x_90_y_0_z_90.png,right,0,1.3219,MR,hard,6
024SSSV,left,images/base/13_a.png,images/combined/13_b_x_90_y_0_z_90.png,right,0,1.0339,MR,hard,7
024SSSV,right,images/base/6_a.png,images/combined/6_a_x_90_y_0_z_90.png,right,1,3.7311,MR,hard,8
024SSSV,right,images/base/8_a.png,images/combined/8_a_x_90_y_0_z_270.png,right,1,6.8655,MR,hard,9
024SSSV,right,images/base/9_b.png,images/combined/9_b_x_90_y_0_z_90.png,left,0,8.0279,MR,hard,10
024SSSV,right,images/base/15_b.png,images/combined/15_b_x_270_y_0_z_90.png,left,0,1.0922,MR,hard,11
024SSSV,left,images/base/11_a.png,images/combined/11_b_x_270_y_0_z_90.png,right,0,0.817,MR,hard,12
024SSSV,left,images/base/1_b.png,images/combined/1_a_x_90_y_0_z_90.png,right,0,8.9461,MR,hard,13
024SSSV,left,images/base/2_a.png,images/combined/2_b_x_270_y_0_z_90.png,left,1,7.0937,MR,hard,14
024SSSV,left,images/base/3_b.png,images/combined/3_a_x_270_y_0_z_270.png,left,1,2.7763,MR,hard,15
024SSSV,right,images/base/10_b.png,images/combined/10_b_x_270_y_0_z_90.png,right,1,1.9242,MR,hard,16
026SSDM,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_315.png,right,1,3.9668,MR,easy,1
026SSDM,right,images/base/2_a.png,images/combined/2_a_x_0_y_0_z_45.png,right,1,4.9408,MR,easy,2
026SSDM,right,images/base/16_b.png,images/combined/16_b_x_0_y_0_z_315.png,right,1,10.0371,MR,easy,3
026SSDM,right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_45.png,right,1,3.9064,MR,easy,4
026SSDM,left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_45.png,left,1,4.6631,MR,easy,5
026SSDM,left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_45.png,left,1,5.2193,MR,easy,6
026SSDM,right,images/base/9_b.png,images/combined/9_b_x_0_y_0_z_315.png,right,1,2.4191,MR,easy,7
026SSDM,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_45.png,right,0,4.9981,MR,easy,8
026SSDM,left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_45.png,left,1,6.2353,MR,easy,9
026SSDM,right,images/base/3_b.png,images/combined/3_b_x_0_y_0_z_315.png,right,1,3.1178,MR,easy,10
026SSDM,left,images/base/4_a.png,images/combined/4_b_x_0_y_0_z_45.png,left,1,5.0861,MR,easy,11
026SSDM,left,images/base/14_b.png,images/combined/14_a_x_0_y_0_z_45.png,left,1,5.3529,MR,easy,12
026SSDM,left,images/base/1_b.png,images/combined/1_a_x_0_y_0_z_45.png,left,1,7.5353,MR,easy,13
026SSDM,right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_315.png,right,1,3.4168,MR,easy,14
026SSDM,right,images/base/7_b.png,images/combined/7_b_x_0_y_0_z_45.png,right,1,3.2693,MR,easy,15
026SSDM,right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_315.png,right,1,3.1696,MR,easy,16
026SSDM,right,images/base/3_b.png,images/combined/3_b_x_315_y_0_z_270.png,right,1,13.806,MR,medium,1
026SSDM,left,images/base/11_b.png,images/combined/11_a_x_315_y_0_z_270.png,left,1,5.597,MR,medium,2
026SSDM,right,images/base/12_b.png,images/combined/12_b_x_45_y_0_z_270.png,right,1,4.4838,MR,medium,3
026SSDM,left,images/base/6_a.png,images/combined/6_b_x_315_y_0_z_270.png,right,0,5.6677,MR,medium,4
026SSDM,right,images/base/15_b.png,images/combined/15_b_x_315_y_0_z_90.png,right,1,8.6868,MR,medium,5
026SSDM,left,images/base/8_a.png,images/combined/8_b_x_315_y_0_z_270.png,left,1,11.2336,MR,medium,6
026SSDM,left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_90.png,left,1,8.6859,MR,medium,7
026SSDM,left,images/base/4_a.png,images/combined/4_b_x_45_y_0_z_90.png,left,1,6.5843,MR,medium,8
026SSDM,left,images/base/14_a.png,images/combined/14_b_x_45_y_0_z_270.png,left,1,6.7526,MR,medium,9
026SSDM,left,images/base/5_b.png,images/combined/5_a_x_45_y_0_z_270.png,left,1,13.5352,MR,medium,10
026SSDM,right,images/base/16_b.png,images/combined/16_b_x_315_y_0_z_90.png,left,0,16.0944,MR,medium,11
026SSDM,left,images/base/7_b.png,images/combined/7_a_x_45_y_0_z_270.png,left,1,7.5543,MR,medium,12
026SSDM,right,images/base/2_b.png,images/combined/2_b_x_45_y_0_z_90.png,left,0,13.6182,MR,medium,13
026SSDM,left,images/base/1_b.png,images/combined/1_a_x_45_y_0_z_270.png,left,1,30.8155,MR,medium,14
026SSDM,right,images/base/13_b.png,images/combined/13_b_x_315_y_0_z_270.png,left,0,10.8733,MR,medium,15
026SSDM,right,images/base/10_a.png,images/combined/10_a_x_315_y_0_z_90.png,right,1,16.7098,MR,medium,16
026SSDM,left,images/base/4_b.png,images/combined/4_a_x_90_y_0_z_270.png,left,1,4.3724,MR,hard,1
026SSDM,right,images/base/11_a.png,images/combined/11_a_x_90_y_0_z_270.png,right,1,4.1201,MR,hard,2
026SSDM,left,images/base/10_a.png,images/combined/10_b_x_90_y_0_z_270.png,left,1,4.4323,MR,hard,3
026SSDM,right,images/base/2_a.png,images/combined/2_a_x_90_y_0_z_90.png,right,1,7.2708,MR,hard,4
026SSDM,right,images/base/6_b.png,images/combined/6_b_x_90_y_0_z_90.png,right,1,9.1894,MR,hard,5
026SSDM,right,images/base/5_b.png,images/combined/5_b_x_90_y_0_z_270.png,right,1,5.9663,MR,hard,6
026SSDM,right,images/base/8_a.png,images/combined/8_a_x_270_y_0_z_270.png,right,1,9.316,MR,hard,7
026SSDM,left,images/base/3_a.png,images/combined/3_b_x_270_y_0_z_270.png,left,1,18.387,MR,hard,8
026SSDM,right,images/base/16_a.png,images/combined/16_a_x_90_y_0_z_90.png,right,1,5.9261,MR,hard,9
026SSDM,right,images/base/14_a.png,images/combined/14_a_x_90_y_0_z_270.png,right,1,8.6518,MR,hard,10
026SSDM,left,images/base/1_a.png,images/combined/1_b_x_90_y_0_z_270.png,left,1,7.3174,MR,hard,11
026SSDM,right,images/base/12_b.png,images/combined/12_b_x_90_y_0_z_270.png,right,1,5.233,MR,hard,12
026SSDM,left,images/base/13_a.png,images/combined/13_b_x_270_y_0_z_270.png,left,1,4.0212,MR,hard,13
026SSDM,left,images/base/7_a.png,images/combined/7_b_x_90_y_0_z_90.png,left,1,9.7026,MR,hard,14
026SSDM,right,images/base/9_b.png,images/combined/9_b_x_270_y_0_z_270.png,left,0,9.4367,MR,hard,15
026SSDM,right,images/base/15_a.png,images/combined/15_a_x_270_y_0_z_90.png,right,1,8.4848,MR,hard,16
027ARDB,right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_315.png,right,1,7.8885,MR,easy,1
027ARDB,left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_315.png,left,1,7.503,MR,easy,2
027ARDB,right,images/base/9_a.png,images/combined/9_a_x_0_y_0_z_45.png,right,1,12.3451,MR,easy,3
027ARDB,right,images/base/12_b.png,images/combined/12_b_x_0_y_0_z_315.png,right,1,8.0124,MR,easy,4
027ARDB,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_45.png,right,0,10.6484,MR,easy,5
027ARDB,right,images/base/15_a.png,images/combined/15_a_x_0_y_0_z_45.png,right,1,21.659,MR,easy,6
027ARDB,left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_45.png,right,0,10.6179,MR,easy,7
027ARDB,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_45.png,right,1,9.7917,MR,easy,8
027ARDB,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_315.png,left,1,9.165,MR,easy,9
027ARDB,left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_45.png,left,1,16.4767,MR,easy,10
027ARDB,left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_315.png,left,1,4.9249,MR,easy,11
027ARDB,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_45.png,left,1,9.856,MR,easy,12
027ARDB,right,images/base/11_b.png,images/combined/11_b_x_0_y_0_z_315.png,right,1,12.6777,MR,easy,13
027ARDB,right,images/base/14_a.png,images/combined/14_a_x_0_y_0_z_45.png,right,1,9.6121,MR,easy,14
