target_present,key,is_correct,rt,task,level,trial,id
1,right,1,1.7502,ST,hard,8,eJJDMz958g
0,left,1,0.841,ST,hard,9,eJJDMz958g
1,left,0,1.679,ST,hard,10,eJJDMz958g
1,left,0,1.429,ST,hard,11,eJJDMz958g
0,left,1,0.8542,ST,hard,12,eJJDMz958g
1,left,0,0.8496,ST,hard,13,eJJDMz958g
0,left,1,1.1309,ST,hard,14,eJJDMz958g
0,left,1,0.9646,ST,hard,15,eJJDMz958g
0,left,1,3.1494,ST,hard,16,eJJDMz958g
0,left,1,1.7618,ST,medium,1,eJJDMz958g
0,left,1,0.8977,ST,medium,2,eJJDMz958g
0,left,1,0.7396,ST,medium,3,eJJDMz958g
0,left,1,0.9048,ST,medium,4,eJJDMz958g
0,left,1,0.8588,ST,medium,5,eJJDMz958g
0,left,1,0.7688,ST,medium,6,eJJDMz958g
0,left,1,0.8149,ST,medium,7,eJJDMz958g
0,left,1,0.6376,ST,medium,8,eJJDMz958g
1,right,1,0.781,ST,medium,9,eJJDMz958g
1,left,0,1.2245,ST,medium,10,eJJDMz958g
1,right,1,0.7695,ST,medium,11,eJJDMz958g
1,right,1,2.2998,ST,medium,12,eJJDMz958g
0,left,1,0.8446,ST,medium,13,eJJDMz958g
0,left,1,0.9321,ST,medium,14,eJJDMz958g
1,left,0,1.0332,ST,medium,15,eJJDMz958g
1,right,1,0.6699,ST,medium,16,eJJDMz958g
1,right,1,1.012,ST,easy,1,vI3wi8YxaP
1,right,1,0.863,ST,easy,2,vI3wi8YxaP
0,left,1,0.798,ST,easy,3,vI3wi8YxaP
0,left,1,0.83,ST,easy,4,vI3wi8YxaP
0,left,1,1.25,ST,easy,5,vI3wi8YxaP
0,left,1,0.748,ST,easy,6,vI3wi8YxaP
0,left,1,0.721,ST,easy,7,vI3wi8YxaP
0,left,1,0.764,ST,easy,8,vI3wi8YxaP
1,right,1,0.883,ST,easy,9,vI3wi8YxaP
0,left,1,0.746,ST,easy,10,vI3wi8YxaP
0,left,1,0.765,ST,easy,11,vI3wi8YxaP
1,right,1,0.713,ST,easy,12,vI3wi8YxaP
1,right,1,0.931,ST,easy,13,vI3wi8YxaP
0,left,1,0.74,ST,easy,14,vI3wi8YxaP
0,left,1,0.902,ST,easy,15,vI3wi8YxaP
1,right,1,0.964,ST,easy,16,vI3wi8YxaP
1,right,1,1.161,ST,hard,1,vI3wi8YxaP
1,right,1,0.696,ST,hard,2,vI3wi8YxaP
1,left,0,0.922,ST,hard,3,vI3wi8YxaP
0,left,1,1.449,ST,hard,4,vI3wi8YxaP
1,right,1,1.214,ST,hard,5,vI3wi8YxaP
1,right,1,0.734,ST,hard,6,vI3wi8YxaP
0,right,0,1.148,ST,hard,7,vI3wi8YxaP
0,left,1,6.087,ST,hard,8,vI3wi8YxaP
0,right,0,1.297,ST,hard,9,vI3wi8YxaP
0,left,1,2.815,ST,hard,10,vI3wi8YxaP
0,left,1,1.08,ST,hard,11,vI3wi8YxaP
1,right,1,3.815,ST,hard,12,vI3wi8YxaP
0,left,1,1.002,ST,hard,13,vI3wi8YxaP
1,right,1,0.666,ST,hard,14,vI3wi8YxaP
1,right,1,1.632,ST,hard,15,vI3wi8YxaP
0,right,0,0.933,ST,hard,16,vI3wi8YxaP
0,left,1,1.235,ST,medium,1,vI3wi8YxaP
0,left,1,1.08,ST,medium,2,vI3wi8YxaP
0,left,1,0.947,ST,medium,3,vI3wi8YxaP
1,right,1,1.163,ST,medium,4,vI3wi8YxaP
0,left,1,7.517,ST,medium,5,vI3wi8YxaP
0,left,1,1.073,ST,medium,6,vI3wi8YxaP
0,left,1,2.351,ST,medium,7,vI3wi8YxaP
0,left,1,0.852,ST,medium,8,vI3wi8YxaP
1,right,1,0.779,ST,medium,9,vI3wi8YxaP
0,left,1,0.851,ST,medium,10,vI3wi8YxaP
0,left,1,1.399,ST,medium,11,vI3wi8YxaP
1,right,1,0.881,ST,medium,12,vI3wi8YxaP
0,left,1,0.802,ST,medium,13,vI3wi8YxaP
0,left,1,1.683,ST,medium,14,vI3wi8YxaP
1,right,1,0.517,ST,medium,15,vI3wi8YxaP
1,right,1,0.747,ST,medium,16,vI3wi8YxaP
1,right,1,2.384,ST,easy,1,bKUxTtubP9
1,right,1,1.131,ST,easy,2,bKUxTtubP9
0,left,1,0.934,ST,easy,3,bKUxTtubP9
1,right,1,1.035,ST,easy,4,bKUxTtubP9
0,left,1,1.082,ST,easy,5,bKUxTtubP9
0,left,1,0.884,ST,easy,6,bKUxTtubP9
1,right,1,0.817,ST,easy,7,bKUxTtubP9
0,left,1,0.894,ST,easy,8,bKUxTtubP9
1,right,1,0.854,ST,easy,9,bKUxTtubP9
1,right,1,0.868,ST,easy,10,bKUxTtubP9
0,left,1,0.868,ST,easy,11,bKUxTtubP9
0,left,1,0.818,ST,easy,12,bKUxTtubP9
0,left,1,0.916,ST,easy,13,bKUxTtubP9
1,right,1,0.867,ST,easy,14,bKUxTtubP9
0,left,1,0.853,ST,easy,15,bKUxTtubP9
1,right,1,0.816,ST,easy,16,bKUxTtubP9
0,left,1,6.048,ST,hard,1,bKUxTtubP9
0,right,0,7.784,ST,hard,2,bKUxTtubP9
0,left,1,1.255,ST,hard,3,bKUxTtubP9
1,left,0,1.434,ST,hard,4,bKUxTtubP9
0,left,1,1.182,ST,hard,5,bKUxTtubP9
0,left,1,1.5,ST,hard,6,bKUxTtubP9
1,left,0,2.854,ST,hard,7,bKUxTtubP9
0,left,1,1.134,ST,hard,8,bKUxTtubP9
0,left,1,1.262,ST,hard,9,bKUxTtubP9
0,right,0,0.933,ST,hard,10,bKUxTtubP9
1,left,0,1.761,ST,hard,11,bKUxTtubP9
1,right,1,4.537,ST,hard,12,bKUxTtubP9
0,left,1,1.166,ST,hard,13,bKUxTtubP9
1,left,0,1.885,ST,hard,14,bKUxTtubP9
1,left,0,3.587,ST,hard,15,bKUxTtubP9
1,left,0,1.092,ST,hard,16,bKUxTtubP9
0,left,1,1.31,ST,medium,1,bKUxTtubP9
0,left,1,1.197,ST,medium,2,bKUxTtubP9
0,left,1,1.102,ST,medium,3,bKUxTtubP9
0,left,1,1.133,ST,medium,4,bKUxTtubP9
0,left,1,0.905,ST,medium,5,bKUxTtubP9
0,left,1,0.918,ST,medium,6,bKUxTtubP9
1,right,1,1.174,ST,medium,7,bKUxTtubP9
0,left,1,1.184,ST,medium,8,bKUxTtubP9
1,right,1,3.488,ST,medium,9,bKUxTtubP9
0,left,1,1.165,ST,medium,10,bKUxTtubP9
1,right,1,1.284,ST,medium,11,bKUxTtubP9
1,right,1,1.199,ST,medium,12,bKUxTtubP9
1,right,1,2.005,ST,medium,13,bKUxTtubP9
1,right,1,2.079,ST,medium,14,bKUxTtubP9
0,left,1,1.653,ST,medium,15,bKUxTtubP9
0,left,1,1.382,ST,medium,16,bKUxTtubP9
0,left,1,1.4001,ST,easy,1,8eLeJBm5SV
1,right,1,1.4907,ST,easy,2,8eLeJBm5SV
0,left,1,1.1224,ST,easy,3,8eLeJBm5SV
1,right,1,1.3093,ST,easy,4,8eLeJBm5SV
1,right,1,1.2945,ST,easy,5,8eLeJBm5SV
1,right,1,1.4845,ST,easy,6,8eLeJBm5SV
0,left,1,1.4269,ST,easy,7,8eLeJBm5SV
0,left,1,1.368,ST,easy,8,8eLeJBm5SV
0,left,1,1.0174,ST,easy,9,8eLeJBm5SV
0,left,1,1.0715,ST,easy,10,8eLeJBm5SV
1,right,1,1.8677,ST,easy,11,8eLeJBm5SV
1,right,1,1.0406,ST,easy,12,8eLeJBm5SV
1,right,1,3.9352,ST,easy,13,8eLeJBm5SV
0,left,1,1.1679,ST,easy,14,8eLeJBm5SV
0,left,1,1.4392,ST,easy,15,8eLeJBm5SV
1,right,1,1.0963,ST,easy,16,8eLeJBm5SV
0,right,0,2.4498,ST,hard,1,8eLeJBm5SV
0,right,0,2.1013,ST,hard,2,8eLeJBm5SV
0,left,1,1.2211,ST,hard,3,8eLeJBm5SV
1,right,1,2.1307,ST,hard,4,8eLeJBm5SV
1,right,1,1.2402,ST,hard,5,8eLeJBm5SV
0,left,1,1.496,ST,hard,6,8eLeJBm5SV
1,right,1,1.4676,ST,hard,7,8eLeJBm5SV
1,right,1,1.385,ST,hard,8,8eLeJBm5SV
1,left,0,1.1518,ST,hard,9,8eLeJBm5SV
1,right,1,1.2345,ST,hard,10,8eLeJBm5SV
1,right,1,1.1678,ST,hard,11,8eLeJBm5SV
1,left,0,0.9171,ST,hard,12,8eLeJBm5SV
0,left,1,1.1931,ST,hard,13,8eLeJBm5SV
0,right,0,4.5013,ST,hard,14,8eLeJBm5SV
0,left,1,1.0069,ST,hard,15,8eLeJBm5SV
0,left,1,1.1054,ST,hard,16,8eLeJBm5SV
1,right,1,1.8498000000000001,ST,medium,1,8eLeJBm5SV
0,left,1,1.2712,ST,medium,2,8eLeJBm5SV
1,right,1,1.227,ST,medium,3,8eLeJBm5SV
1,right,1,1.5324,ST,medium,4,8eLeJBm5SV
1,left,0,1.3559,ST,medium,5,8eLeJBm5SV
1,left,0,2.2657,ST,medium,6,8eLeJBm5SV
0,left,1,1.4274,ST,medium,7,8eLeJBm5SV
0,left,1,2.0019,ST,medium,8,8eLeJBm5SV
1,left,0,2.0708,ST,medium,9,8eLeJBm5SV
1,right,1,0.9915,ST,medium,10,8eLeJBm5SV
1,left,0,2.7993,ST,medium,11,8eLeJBm5SV
1,left,0,1.4567,ST,medium,12,8eLeJBm5SV
0,left,1,1.0672,ST,medium,13,8eLeJBm5SV
0,left,1,1.0821,ST,medium,14,8eLeJBm5SV
1,left,0,1.9354,ST,medium,15,8eLeJBm5SV
1,right,1,0.9325,ST,medium,16,8eLeJBm5SV
1,right,1,0.868,ST,easy,1,FfPm6QztsA
0,left,1,1.5773,ST,easy,2,FfPm6QztsA
0,left,1,0.9242,ST,easy,3,FfPm6QztsA
0,left,1,0.7324,ST,easy,4,FfPm6QztsA
0,left,1,0.7303,ST,easy,5,FfPm6QztsA
0,left,1,1.8769,ST,easy,6,FfPm6QztsA
0,left,1,0.6078,ST,easy,7,FfPm6QztsA
0,left,1,0.5688,ST,easy,8,FfPm6QztsA
0,left,1,0.6312,ST,easy,9,FfPm6QztsA
1,right,1,0.7815,ST,easy,10,FfPm6QztsA
1,right,1,1.6494,ST,easy,11,FfPm6QztsA
0,left,1,0.7074,ST,easy,12,FfPm6QztsA
0,left,1,0.7571,ST,easy,13,FfPm6QztsA
0,left,1,0.5951,ST,easy,14,FfPm6QztsA
1,right,1,1.0369,ST,easy,15,FfPm6QztsA
0,left,1,0.7882,ST,easy,16,FfPm6QztsA
0,left,1,1.2405,ST,hard,1,FfPm6QztsA
0,left,1,0.836,ST,hard,2,FfPm6QztsA
1,right,1,0.7322,ST,hard,3,FfPm6QztsA
1,right,1,1.1103,ST,hard,4,FfPm6QztsA
1,right,1,1.3836,ST,hard,5,FfPm6QztsA
0,left,1,2.0671,ST,hard,6,FfPm6QztsA
0,left,1,0.9006,ST,hard,7,FfPm6QztsA
0,left,1,2.7926,ST,hard,8,FfPm6QztsA
0,left,1,0.8131,ST,hard,9,FfPm6QztsA
1,right,1,1.4675,ST,hard,10,FfPm6QztsA
0,right,0,2.3957,ST,hard,11,FfPm6QztsA
1,left,0,2.1326,ST,hard,12,FfPm6QztsA
0,left,1,1.6157,ST,hard,13,FfPm6QztsA
1,right,1,0.9539,ST,hard,14,FfPm6QztsA
1,left,0,2.2777,ST,hard,15,FfPm6QztsA
0,left,1,0.862,ST,hard,16,FfPm6QztsA
0,left,1,1.2423,ST,medium,1,FfPm6QztsA
1,right,1,1.0281,ST,medium,2,FfPm6QztsA
1,right,1,0.8167,ST,medium,3,FfPm6QztsA
1,right,1,0.7275,ST,medium,4,FfPm6QztsA
1,right,1,0.8907,ST,medium,5,FfPm6QztsA
1,right,1,0.9642,ST,medium,6,FfPm6QztsA
1,right,1,0.85,ST,medium,7,FfPm6QztsA
0,left,1,0.7023,ST,medium,8,FfPm6QztsA
1,right,1,1.344,ST,medium,9,FfPm6QztsA
0,left,1,2.0903,ST,medium,10,FfPm6QztsA
1,right,1,1.2368,ST,medium,11,FfPm6QztsA
0,left,1,2.4605,ST,medium,12,FfPm6QztsA
0,left,1,3.3657,ST,medium,13,FfPm6QztsA
1,right,1,0.9504,ST,medium,14,FfPm6QztsA
0,left,1,2.7937,ST,medium,15,FfPm6QztsA
0,left,1,1.5604,ST,medium,16,FfPm6QztsA
1,right,1,2.5982,ST,easy,1,kdi0TDNbL6
1,right,1,2.4868,ST,easy,2,kdi0TDNbL6
0,left,1,1.0699,ST,easy,3,kdi0TDNbL6
0,left,1,1.7458,ST,easy,4,kdi0TDNbL6
0,left,1,2.3703,ST,easy,5,kdi0TDNbL6
1,right,1,1.0716,ST,easy,6,kdi0TDNbL6
0,left,1,0.9631,ST,easy,7,kdi0TDNbL6
1,right,1,1.0148,ST,easy,8,kdi0TDNbL6
1,right,1,0.9131,ST,easy,9,kdi0TDNbL6
1,right,1,1.3427,ST,easy,10,kdi0TDNbL6
0,left,1,1.655,ST,easy,11,kdi0TDNbL6
0,left,1,1.1327,ST,easy,12,kdi0TDNbL6
1,right,1,0.8997,ST,easy,13,kdi0TDNbL6
1,right,1,1.4716,ST,easy,14,kdi0TDNbL6
0,left,1,1.1809,ST,easy,15,kdi0TDNbL6
1,right,1,1.0355,ST,easy,16,kdi0TDNbL6
0,right,0,3.1244,ST,hard,1,kdi0TDNbL6
0,left,1,2.5946,ST,hard,2,kdi0TDNbL6
0,left,1,1.6376,ST,hard,3,kdi0TDNbL6
1,right,1,1.3863,ST,hard,4,kdi0TDNbL6
1,left,0,5.8347,ST,hard,5,kdi0TDNbL6
1,left,0,1.5624,ST,hard,6,kdi0TDNbL6
0,left,1,1.502,ST,hard,7,kdi0TDNbL6
0,left,1,1.7615,ST,hard,8,kdi0TDNbL6
1,right,1,3.7101,ST,hard,9,kdi0TDNbL6
1,left,0,1.4663,ST,hard,10,kdi0TDNbL6
1,left,0,5.6603,ST,hard,11,kdi0TDNbL6
0,left,1,1.7994,ST,hard,12,kdi0TDNbL6
1,left,0,1.1508,ST,hard,13,kdi0TDNbL6
1,right,1,9.0981,ST,hard,14,kdi0TDNbL6
1,left,0,1.5152,ST,hard,15,kdi0TDNbL6
1,left,0,3.6969,ST,hard,16,kdi0TDNbL6
1,right,1,1.9124,ST,medium,1,kdi0TDNbL6
0,left,1,1.8443,ST,medium,2,kdi0TDNbL6
0,left,1,0.9434,ST,medium,3,kdi0TDNbL6
0,left,1,2.0802,ST,medium,4,kdi0TDNbL6
0,left,1,1.0458,ST,medium,5,kdi0TDNbL6
1,right,1,1.4723,ST,medium,6,kdi0TDNbL6
0,left,1,1.4665,ST,medium,7,kdi0TDNbL6
1,left,0,1.3458,ST,medium,8,kdi0TDNbL6
1,left,0,1.0182,ST,medium,9,kdi0TDNbL6
0,left,1,0.9518,ST,medium,10,kdi0TDNbL6
1,left,0,1.4718,ST,medium,11,kdi0TDNbL6
0,left,1,3.3086,ST,medium,12,kdi0TDNbL6
0,left,1,1.1465,ST,medium,13,kdi0TDNbL6
0,left,1,0.9231,ST,medium,14,kdi0TDNbL6
1,left,0,3.3303,ST,medium,15,kdi0TDNbL6
1,left,0,2.1902,ST,medium,16,kdi0TDNbL6
1,left,0,1.4333,ST,easy,1,f5NHoRoonR
1,right,1,0.7174,ST,easy,2,f5NHoRoonR
1,right,1,0.5896,ST,easy,3,f5NHoRoonR
1,right,1,0.6728,ST,easy,4,f5NHoRoonR
0,left,1,0.5036,ST,easy,5,f5NHoRoonR
1,right,1,0.6483,ST,easy,6,f5NHoRoonR
0,left,1,0.4689,ST,easy,7,f5NHoRoonR
0,left,1,0.3834,ST,easy,8,f5NHoRoonR
1,right,1,0.7004,ST,easy,9,f5NHoRoonR
1,right,1,0.7367,ST,easy,10,f5NHoRoonR
0,left,1,0.6836,ST,easy,11,f5NHoRoonR
1,right,1,0.6896,ST,easy,12,f5NHoRoonR
1,right,1,0.7133,ST,easy,13,f5NHoRoonR
0,left,1,0.515,ST,easy,14,f5NHoRoonR
0,left,1,1.0558,ST,easy,15,f5NHoRoonR
0,left,1,0.5026,ST,easy,16,f5NHoRoonR
0,left,1,1.6965,ST,hard,1,f5NHoRoonR
1,left,0,1.684,ST,hard,2,f5NHoRoonR
1,left,0,1.2515,ST,hard,3,f5NHoRoonR
1,right,1,1.0321,ST,hard,4,f5NHoRoonR
1,left,0,0.8514,ST,hard,5,f5NHoRoonR
0,right,0,0.9672,ST,hard,6,f5NHoRoonR
1,left,0,1.2303,ST,hard,7,f5NHoRoonR
1,right,1,1.0853,ST,hard,8,f5NHoRoonR
1,right,1,0.7155,ST,hard,9,f5NHoRoonR
1,left,0,1.0312,ST,hard,10,f5NHoRoonR
0,right,0,0.7383,ST,hard,11,f5NHoRoonR
0,left,1,0.7997,ST,hard,12,f5NHoRoonR
0,left,1,1.0655,ST,hard,13,f5NHoRoonR
1,right,1,0.7662,ST,hard,14,f5NHoRoonR
1,left,0,0.8647,ST,hard,15,f5NHoRoonR
0,left,1,1.1491,ST,hard,16,f5NHoRoonR
1,right,1,1.1652,ST,medium,1,f5NHoRoonR
0,left,1,0.4838,ST,medium,2,f5NHoRoonR
1,right,1,0.9048,ST,medium,3,f5NHoRoonR
1,right,1,0.6172,ST,medium,4,f5NHoRoonR
0,left,1,0.5287,ST,medium,5,f5NHoRoonR
1,right,1,0.8652,ST,medium,6,f5NHoRoonR
1,left,0,0.5533,ST,medium,7,f5NHoRoonR
0,right,0,0.6662,ST,medium,8,f5NHoRoonR
1,right,1,0.917,ST,medium,9,f5NHoRoonR
0,left,1,0.6185,ST,medium,10,f5NHoRoonR
1,right,1,0.6958,ST,medium,11,f5NHoRoonR
1,right,1,0.9676,ST,medium,12,f5NHoRoonR
0,left,1,0.7141,ST,medium,13,f5NHoRoonR
1,right,1,0.5687,ST,medium,14,f5NHoRoonR
1,right,1,0.4841,ST,medium,15,f5NHoRoonR
0,left,1,0.5007,ST,medium,16,f5NHoRoonR
1,right,1,1.0608,ST,easy,1,2Rn7YC7ktN
0,left,1,0.5487,ST,easy,2,2Rn7YC7ktN
0,left,1,0.7613,ST,easy,3,2Rn7YC7ktN
1,right,1,0.8193,ST,easy,4,2Rn7YC7ktN
0,left,1,0.9769,ST,easy,5,2Rn7YC7ktN
0,left,1,0.6121,ST,easy,6,2Rn7YC7ktN
1,right,1,0.6857,ST,easy,7,2Rn7YC7ktN
0,left,1,0.5675,ST,easy,8,2Rn7YC7ktN
0,left,1,0.5485,ST,easy,9,2Rn7YC7ktN
0,left,1,0.5927,ST,easy,10,2Rn7YC7ktN
0,left,1,0.6555,ST,easy,11,2Rn7YC7ktN
1,right,1,0.9555,ST,easy,12,2Rn7YC7ktN
0,left,1,0.6637,ST,easy,13,2Rn7YC7ktN
0,left,1,0.573,ST,easy,14,2Rn7YC7ktN
0,left,1,0.5545,ST,easy,15,2Rn7YC7ktN
0,left,1,0.6433,ST,easy,16,2Rn7YC7ktN
0,left,1,1.8177,ST,hard,1,2Rn7YC7ktN
0,left,1,0.8361,ST,hard,2,2Rn7YC7ktN
1,left,0,2.4158,ST,hard,3,2Rn7YC7ktN
0,left,1,3.0334,ST,hard,4,2Rn7YC7ktN
1,left,0,1.2814,ST,hard,5,2Rn7YC7ktN
1,right,1,0.5861,ST,hard,6,2Rn7YC7ktN
0,left,1,1.3204,ST,hard,7,2Rn7YC7ktN
1,right,1,1.2029,ST,hard,8,2Rn7YC7ktN
1,left,0,1.0178,ST,hard,9,2Rn7YC7ktN
1,right,1,0.9993,ST,hard,10,2Rn7YC7ktN
0,left,1,4.5116,ST,hard,11,2Rn7YC7ktN
0,left,1,1.0162,ST,hard,12,2Rn7YC7ktN
1,left,0,1.769,ST,hard,13,2Rn7YC7ktN
1,right,1,0.969,ST,hard,14,2Rn7YC7ktN
1,right,1,0.8229,ST,hard,15,2Rn7YC7ktN
0,left,1,0.8384,ST,hard,16,2Rn7YC7ktN
1,left,0,2.6928,ST,medium,1,2Rn7YC7ktN
0,right,0,0.8563,ST,medium,2,2Rn7YC7ktN
0,left,1,0.725,ST,medium,3,2Rn7YC7ktN
1,right,1,0.7495,ST,medium,4,2Rn7YC7ktN
1,right,1,1.4086,ST,medium,5,2Rn7YC7ktN
1,right,1,0.8662,ST,medium,6,2Rn7YC7ktN
0,left,1,0.7013,ST,medium,7,2Rn7YC7ktN
1,right,1,0.6422,ST,medium,8,2Rn7YC7ktN
0,left,1,0.7245,ST,medium,9,2Rn7YC7ktN
1,right,1,0.7128,ST,medium,10,2Rn7YC7ktN
0,left,1,0.6566,ST,medium,11,2Rn7YC7ktN
0,left,1,0.7609,ST,medium,12,2Rn7YC7ktN
1,right,1,0.5511,ST,medium,13,2Rn7YC7ktN
0,left,1,0.6944,ST,medium,14,2Rn7YC7ktN
1,left,0,1.3208,ST,medium,15,2Rn7YC7ktN
1,right,1,0.6396,ST,medium,16,2Rn7YC7ktN
0,left,1,0.6934,ST,easy,1,8PPM98ESGr
1,right,1,0.6331,ST,easy,2,8PPM98ESGr
1,right,1,0.8362,ST,easy,3,8PPM98ESGr
0,left,1,0.6501,ST,easy,4,8PPM98ESGr
0,left,1,0.6643,ST,easy,5,8PPM98ESGr
1,right,1,1.2827,ST,easy,6,8PPM98ESGr
0,left,1,0.8397,ST,easy,7,8PPM98ESGr
1,right,1,0.9097,ST,easy,8,8PPM98ESGr
0,left,1,1.511,ST,easy,9,8PPM98ESGr
0,left,1,0.8235,ST,easy,10,8PPM98ESGr
1,right,1,0.7008,ST,easy,11,8PPM98ESGr
1,right,1,0.508,ST,easy,12,8PPM98ESGr
1,right,1,0.591,ST,easy,13,8PPM98ESGr
1,right,1,0.5725,ST,easy,14,8PPM98ESGr
1,left,0,0.6342,ST,easy,15,8PPM98ESGr
0,left,1,0.8164,ST,easy,16,8PPM98ESGr
1,right,1,1.2553,ST,hard,1,8PPM98ESGr
0,left,1,0.6132,ST,hard,2,8PPM98ESGr
1,right,1,0.7737,ST,hard,3,8PPM98ESGr
0,left,1,1.0998000000000001,ST,hard,4,8PPM98ESGr
0,right,0,0.9163,ST,hard,5,8PPM98ESGr
1,right,1,0.802,ST,hard,6,8PPM98ESGr
0,left,1,1.0578,ST,hard,7,8PPM98ESGr
1,right,1,0.8822,ST,hard,8,8PPM98ESGr
0,left,1,0.7627,ST,hard,9,8PPM98ESGr
0,left,1,0.95,ST,hard,10,8PPM98ESGr
1,right,1,1.8361,ST,hard,11,8PPM98ESGr
0,right,0,0.9538,ST,hard,12,8PPM98ESGr
1,right,1,0.9024,ST,hard,13,8PPM98ESGr
1,right,1,0.7219,ST,hard,14,8PPM98ESGr
1,right,1,0.9096,ST,hard,15,8PPM98ESGr
0,left,1,0.9136,ST,hard,16,8PPM98ESGr
1,right,1,1.1345,ST,medium,1,8PPM98ESGr
0,left,1,1.4307,ST,medium,2,8PPM98ESGr
0,left,1,2.0558,ST,medium,3,8PPM98ESGr
0,left,1,1.9834,ST,medium,4,8PPM98ESGr
0,left,1,0.8673,ST,medium,5,8PPM98ESGr
1,right,1,0.5889,ST,medium,6,8PPM98ESGr
1,right,1,1.2138,ST,medium,7,8PPM98ESGr
1,right,1,0.7677,ST,medium,8,8PPM98ESGr
1,right,1,0.8304,ST,medium,9,8PPM98ESGr
0,left,1,0.8094,ST,medium,10,8PPM98ESGr
0,left,1,0.8826,ST,medium,11,8PPM98ESGr
1,right,1,0.7196,ST,medium,12,8PPM98ESGr
0,left,1,0.9302,ST,medium,13,8PPM98ESGr
1,left,0,1.0155,ST,medium,14,8PPM98ESGr
0,left,1,0.8677,ST,medium,15,8PPM98ESGr
0,left,1,0.9471,ST,medium,16,8PPM98ESGr
0,left,1,2.5846,ST,easy,1,xtgn1TlDJE
1,right,1,2.649,ST,easy,2,xtgn1TlDJE
0,left,1,1.2368,ST,easy,3,xtgn1TlDJE
1,right,1,1.0136,ST,easy,4,xtgn1TlDJE
1,right,1,1.0465,ST,easy,5,xtgn1TlDJE
1,right,1,1.0843,ST,easy,6,xtgn1TlDJE
1,right,1,1.0625,ST,easy,7,xtgn1TlDJE
0,left,1,2.0855,ST,easy,8,xtgn1TlDJE
0,left,1,1.4701,ST,easy,9,xtgn1TlDJE
0,left,1,1.4197,ST,easy,10,xtgn1TlDJE
0,left,1,0.7844,ST,easy,11,xtgn1TlDJE
1,right,1,1.0648,ST,easy,12,xtgn1TlDJE
1,right,1,1.1973,ST,easy,13,xtgn1TlDJE
1,right,1,1.1027,ST,easy,14,xtgn1TlDJE
0,left,1,0.9725,ST,easy,15,xtgn1TlDJE
1,right,1,1.536,ST,easy,16,xtgn1TlDJE
0,left,1,1.6305,ST,hard,1,xtgn1TlDJE
0,right,0,1.5065,ST,hard,2,xtgn1TlDJE
1,left,0,1.9149,ST,hard,3,xtgn1TlDJE
1,right,1,2.3928,ST,hard,4,xtgn1TlDJE
1,left,0,1.4748000000000001,ST,hard,5,xtgn1TlDJE
0,left,1,1.2161,ST,hard,6,xtgn1TlDJE
0,left,1,1.1671,ST,hard,7,xtgn1TlDJE
1,right,1,1.2525,ST,hard,8,xtgn1TlDJE
1,left,0,1.5832,ST,hard,9,xtgn1TlDJE
0,left,1,2.3851,ST,hard,10,xtgn1TlDJE
1,right,1,1.4359,ST,hard,11,xtgn1TlDJE
0,left,1,1.4608,ST,hard,12,xtgn1TlDJE
0,left,1,5.6994,ST,hard,13,xtgn1TlDJE
0,left,1,1.6776,ST,hard,14,xtgn1TlDJE
0,left,1,1.3167,ST,hard,15,xtgn1TlDJE
0,left,1,1.2001,ST,hard,16,xtgn1TlDJE
1,right,1,2.4642,ST,medium,1,xtgn1TlDJE
0,left,1,1.5451,ST,medium,2,xtgn1TlDJE
1,right,1,1.8843,ST,medium,3,xtgn1TlDJE
0,left,1,1.3192,ST,medium,4,xtgn1TlDJE
1,right,1,1.0391,ST,medium,5,xtgn1TlDJE
0,left,1,1.5848,ST,medium,6,xtgn1TlDJE
0,left,1,1.2341,ST,medium,7,xtgn1TlDJE
1,left,0,1.249,ST,medium,8,xtgn1TlDJE
0,left,1,1.0649,ST,medium,9,xtgn1TlDJE
1,left,0,2.0786,ST,medium,10,xtgn1TlDJE
0,left,1,0.874,ST,medium,11,xtgn1TlDJE
1,left,0,1.0329,ST,medium,12,xtgn1TlDJE
0,left,1,0.8891,ST,medium,13,xtgn1TlDJE
0,left,1,1.0507,ST,medium,14,xtgn1TlDJE
1,left,0,0.8834,ST,medium,15,xtgn1TlDJE
0,left,1,1.224,ST,medium,16,xtgn1TlDJE
0,left,1,1.9299,ST,easy,1,tgdzehXaH9
0,left,1,1.6414,ST,easy,2,tgdzehXaH9
0,left,1,1.5847,ST,easy,3,tgdzehXaH9
0,left,1,0.9658,ST,easy,4,tgdzehXaH9
0,left,1,0.6669,ST,easy,5,tgdzehXaH9
1,right,1,1.0662,ST,easy,6,tgdzehXaH9
0,left,1,0.7949,ST,easy,7,tgdzehXaH9
0,left,1,0.9881,ST,easy,8,tgdzehXaH9
0,left,1,0.8069,ST,easy,9,tgdzehXaH9
1,right,1,1.0333,ST,easy,10,tgdzehXaH9
0,left,1,0.7416,ST,easy,11,tgdzehXaH9
1,right,1,0.626,ST,easy,12,tgdzehXaH9
1,right,1,0.7482,ST,easy,13,tgdzehXaH9
1,right,1,0.8158,ST,easy,14,tgdzehXaH9
1,right,1,1.0986,ST,easy,15,tgdzehXaH9
0,left,1,0.991,ST,easy,16,tgdzehXaH9
0,left,1,1.3857,ST,hard,1,tgdzehXaH9
0,left,1,0.9821,ST,hard,2,tgdzehXaH9
1,right,1,1.4226,ST,hard,3,tgdzehXaH9
