target_present,key,is_correct,rt,task,level,trial,id,pool
1,right,1,1.1192,ST,hard,2,h3qLkF1oCE,pool34
1,right,1,0.9828,ST,hard,3,h3qLkF1oCE,pool34
0,left,1,1.2773,ST,hard,4,h3qLkF1oCE,pool34
1,right,1,1.0157,ST,hard,5,h3qLkF1oCE,pool34
0,left,1,1.067,ST,hard,6,h3qLkF1oCE,pool34
0,left,1,0.8814,ST,hard,7,h3qLkF1oCE,pool34
1,right,1,1.1542,ST,hard,8,h3qLkF1oCE,pool34
1,right,1,1.0768,ST,hard,9,h3qLkF1oCE,pool34
1,right,1,0.9367,ST,hard,10,h3qLkF1oCE,pool34
1,left,0,1.0621,ST,hard,11,h3qLkF1oCE,pool34
1,right,1,0.9503,ST,hard,12,h3qLkF1oCE,pool34
1,right,1,1.2441,ST,hard,13,h3qLkF1oCE,pool34
1,left,0,1.4025,ST,hard,14,h3qLkF1oCE,pool34
1,left,0,0.9836,ST,hard,15,h3qLkF1oCE,pool34
1,left,0,1.0868,ST,hard,16,h3qLkF1oCE,pool34
1,right,1,2.215,ST,medium,1,h3qLkF1oCE,pool34
0,left,1,0.8347,ST,medium,2,h3qLkF1oCE,pool34
1,right,1,0.9495,ST,medium,3,h3qLkF1oCE,pool34
1,right,1,0.8492,ST,medium,4,h3qLkF1oCE,pool34
0,right,0,1.1031,ST,medium,5,h3qLkF1oCE,pool34
0,left,1,0.8167,ST,medium,6,h3qLkF1oCE,pool34
0,left,1,0.7836,ST,medium,7,h3qLkF1oCE,pool34
0,right,0,1.1494,ST,medium,8,h3qLkF1oCE,pool34
0,left,1,1.2168,ST,medium,9,h3qLkF1oCE,pool34
1,right,1,1.3008,ST,medium,10,h3qLkF1oCE,pool34
1,right,1,2.2937,ST,medium,11,h3qLkF1oCE,pool34
0,left,1,0.8183,ST,medium,12,h3qLkF1oCE,pool34
0,left,1,0.8155,ST,medium,13,h3qLkF1oCE,pool34
0,left,1,0.7841,ST,medium,14,h3qLkF1oCE,pool34
1,left,0,1,ST,medium,15,h3qLkF1oCE,pool34
0,left,1,1.0161,ST,medium,16,h3qLkF1oCE,pool34
1,right,1,1.3554,ST,easy,1,Q479YcpCNr,pool34
0,left,1,0.9504,ST,easy,2,Q479YcpCNr,pool34
0,left,1,1.0681,ST,easy,3,Q479YcpCNr,pool34
1,right,1,0.6052,ST,easy,4,Q479YcpCNr,pool34
0,left,1,0.7761,ST,easy,5,Q479YcpCNr,pool34
1,right,1,0.6273,ST,easy,6,Q479YcpCNr,pool34
0,left,1,0.8007,ST,easy,7,Q479YcpCNr,pool34
0,left,1,0.7005,ST,easy,8,Q479YcpCNr,pool34
1,right,1,0.6169,ST,easy,9,Q479YcpCNr,pool34
1,right,1,0.7007,ST,easy,10,Q479YcpCNr,pool34
0,left,1,1.0503,ST,easy,11,Q479YcpCNr,pool34
0,left,1,1.1502,ST,easy,12,Q479YcpCNr,pool34
0,left,1,0.583,ST,easy,13,Q479YcpCNr,pool34
0,left,1,0.6068,ST,easy,14,Q479YcpCNr,pool34
0,left,1,0.6384,ST,easy,15,Q479YcpCNr,pool34
1,right,1,0.8496,ST,easy,16,Q479YcpCNr,pool34
0,left,1,1.3123,ST,hard,1,Q479YcpCNr,pool34
0,left,1,1.1777,ST,hard,2,Q479YcpCNr,pool34
1,left,0,0.9345,ST,hard,3,Q479YcpCNr,pool34
0,left,1,1.1257,ST,hard,4,Q479YcpCNr,pool34
0,left,1,0.8212,ST,hard,5,Q479YcpCNr,pool34
1,right,1,1.5846,ST,hard,6,Q479YcpCNr,pool34
0,left,1,1.0365,ST,hard,7,Q479YcpCNr,pool34
1,left,0,1.0843,ST,hard,8,Q479YcpCNr,pool34
1,left,0,1.1079,ST,hard,9,Q479YcpCNr,pool34
0,left,1,1.0019,ST,hard,10,Q479YcpCNr,pool34
0,left,1,0.9043,ST,hard,11,Q479YcpCNr,pool34
1,right,1,0.8017,ST,hard,12,Q479YcpCNr,pool34
1,right,1,0.892,ST,hard,13,Q479YcpCNr,pool34
1,right,1,0.7712,ST,hard,14,Q479YcpCNr,pool34
0,left,1,0.9684,ST,hard,15,Q479YcpCNr,pool34
0,left,1,1.0944,ST,hard,16,Q479YcpCNr,pool34
1,right,1,1.2258,ST,medium,1,Q479YcpCNr,pool34
1,right,1,1.2077,ST,medium,2,Q479YcpCNr,pool34
0,left,1,1.3508,ST,medium,3,Q479YcpCNr,pool34
0,right,0,1.0397,ST,medium,4,Q479YcpCNr,pool34
0,left,1,1.1088,ST,medium,5,Q479YcpCNr,pool34
0,left,1,1.1848,ST,medium,6,Q479YcpCNr,pool34
1,right,1,1.1394,ST,medium,7,Q479YcpCNr,pool34
0,left,1,0.8325,ST,medium,8,Q479YcpCNr,pool34
0,left,1,0.8891,ST,medium,9,Q479YcpCNr,pool34
1,right,1,1.2077,ST,medium,10,Q479YcpCNr,pool34
1,right,1,3.6007,ST,medium,11,Q479YcpCNr,pool34
1,right,1,1.2127,ST,medium,12,Q479YcpCNr,pool34
1,right,1,1.5575,ST,medium,13,Q479YcpCNr,pool34
1,right,1,1.424,ST,medium,14,Q479YcpCNr,pool34
1,right,1,0.6931,ST,medium,15,Q479YcpCNr,pool34
0,left,1,0.8159,ST,medium,16,Q479YcpCNr,pool34
1,right,1,0.593,ST,easy,1,vBoSbHJ7AD,pool34
1,right,1,0.695,ST,easy,2,vBoSbHJ7AD,pool34
1,right,1,0.656,ST,easy,3,vBoSbHJ7AD,pool34
1,right,1,0.618,ST,easy,4,vBoSbHJ7AD,pool34
0,left,1,1.042,ST,easy,5,vBoSbHJ7AD,pool34
0,left,1,0.694,ST,easy,6,vBoSbHJ7AD,pool34
0,left,1,0.846,ST,easy,7,vBoSbHJ7AD,pool34
1,right,1,0.86,ST,easy,8,vBoSbHJ7AD,pool34
0,left,1,2.076,ST,easy,9,vBoSbHJ7AD,pool34
1,right,1,0.828,ST,easy,10,vBoSbHJ7AD,pool34
1,right,1,0.744,ST,easy,11,vBoSbHJ7AD,pool34
0,left,1,1.163,ST,easy,12,vBoSbHJ7AD,pool34
1,right,1,0.678,ST,easy,13,vBoSbHJ7AD,pool34
1,right,1,0.86,ST,easy,14,vBoSbHJ7AD,pool34
0,left,1,0.644,ST,easy,15,vBoSbHJ7AD,pool34
0,left,1,0.796,ST,easy,16,vBoSbHJ7AD,pool34
1,right,1,2.655,ST,hard,1,vBoSbHJ7AD,pool34
0,left,1,1.372,ST,hard,2,vBoSbHJ7AD,pool34
1,left,0,1.455,ST,hard,3,vBoSbHJ7AD,pool34
1,right,1,1.645,ST,hard,4,vBoSbHJ7AD,pool34
0,left,1,1.246,ST,hard,5,vBoSbHJ7AD,pool34
1,left,0,2.718,ST,hard,6,vBoSbHJ7AD,pool34
1,right,1,1.42,ST,hard,7,vBoSbHJ7AD,pool34
0,left,1,2.046,ST,hard,8,vBoSbHJ7AD,pool34
1,left,0,4.295,ST,hard,9,vBoSbHJ7AD,pool34
1,right,1,1.143,ST,hard,10,vBoSbHJ7AD,pool34
1,left,0,1.393,ST,hard,11,vBoSbHJ7AD,pool34
1,right,1,1.096,ST,hard,12,vBoSbHJ7AD,pool34
1,right,1,1.604,ST,hard,13,vBoSbHJ7AD,pool34
0,left,1,1.312,ST,hard,14,vBoSbHJ7AD,pool34
1,right,1,1.194,ST,hard,15,vBoSbHJ7AD,pool34
0,left,1,1.011,ST,hard,16,vBoSbHJ7AD,pool34
0,right,0,2.6,ST,medium,1,vBoSbHJ7AD,pool34
0,left,1,1.937,ST,medium,2,vBoSbHJ7AD,pool34
0,left,1,0.831,ST,medium,3,vBoSbHJ7AD,pool34
0,left,1,1.367,ST,medium,4,vBoSbHJ7AD,pool34
1,left,0,0.818,ST,medium,5,vBoSbHJ7AD,pool34
1,right,1,0.901,ST,medium,6,vBoSbHJ7AD,pool34
1,right,1,1.702,ST,medium,7,vBoSbHJ7AD,pool34
0,left,1,0.914,ST,medium,8,vBoSbHJ7AD,pool34
0,left,1,0.847,ST,medium,9,vBoSbHJ7AD,pool34
0,left,1,1.397,ST,medium,10,vBoSbHJ7AD,pool34
0,left,1,0.897,ST,medium,11,vBoSbHJ7AD,pool34
1,right,1,1.159,ST,medium,12,vBoSbHJ7AD,pool34
1,right,1,0.712,ST,medium,13,vBoSbHJ7AD,pool34
1,left,0,2.151,ST,medium,14,vBoSbHJ7AD,pool34
0,left,1,1.206,ST,medium,15,vBoSbHJ7AD,pool34
1,right,1,2.842,ST,medium,16,vBoSbHJ7AD,pool34
0,left,1,1.3133,ST,easy,1,JIY5GSm8aI,pool34
1,right,1,1.1816,ST,easy,2,JIY5GSm8aI,pool34
1,right,1,1.1173,ST,easy,3,JIY5GSm8aI,pool34
1,right,1,1.052,ST,easy,4,JIY5GSm8aI,pool34
0,left,1,1.2157,ST,easy,5,JIY5GSm8aI,pool34
0,left,1,1.1353,ST,easy,6,JIY5GSm8aI,pool34
0,left,1,0.8813,ST,easy,7,JIY5GSm8aI,pool34
1,right,1,1.0325,ST,easy,8,JIY5GSm8aI,pool34
0,left,1,1.2494,ST,easy,9,JIY5GSm8aI,pool34
0,left,1,0.8979,ST,easy,10,JIY5GSm8aI,pool34
0,left,1,0.8695,ST,easy,11,JIY5GSm8aI,pool34
0,left,1,0.9321,ST,easy,12,JIY5GSm8aI,pool34
1,right,1,1.2168,ST,easy,13,JIY5GSm8aI,pool34
1,right,1,0.8855,ST,easy,14,JIY5GSm8aI,pool34
0,left,1,0.8485,ST,easy,15,JIY5GSm8aI,pool34
1,right,1,5.0082,ST,easy,16,JIY5GSm8aI,pool34
0,left,1,1.4622,ST,hard,1,JIY5GSm8aI,pool34
1,right,1,1.2557,ST,hard,2,JIY5GSm8aI,pool34
0,left,1,1.0521,ST,hard,3,JIY5GSm8aI,pool34
1,right,1,0.9822,ST,hard,4,JIY5GSm8aI,pool34
0,right,0,2.5031,ST,hard,5,JIY5GSm8aI,pool34
1,right,1,2.3523,ST,hard,6,JIY5GSm8aI,pool34
0,left,1,1.0996,ST,hard,7,JIY5GSm8aI,pool34
0,left,1,1.3354,ST,hard,8,JIY5GSm8aI,pool34
1,left,0,0.9824,ST,hard,9,JIY5GSm8aI,pool34
1,left,0,1.2816,ST,hard,10,JIY5GSm8aI,pool34
0,right,0,2.9368,ST,hard,11,JIY5GSm8aI,pool34
1,right,1,1.0821,ST,hard,12,JIY5GSm8aI,pool34
0,left,1,1.1163,ST,hard,13,JIY5GSm8aI,pool34
0,left,1,1.102,ST,hard,14,JIY5GSm8aI,pool34
1,left,0,1.0852,ST,hard,15,JIY5GSm8aI,pool34
1,left,0,1.0993,ST,hard,16,JIY5GSm8aI,pool34
1,right,1,2.1653,ST,medium,1,JIY5GSm8aI,pool34
1,right,1,2.4198,ST,medium,2,JIY5GSm8aI,pool34
0,left,1,1.2556,ST,medium,3,JIY5GSm8aI,pool34
1,right,1,1.3218,ST,medium,4,JIY5GSm8aI,pool34
0,left,1,1.6007,ST,medium,5,JIY5GSm8aI,pool34
0,left,1,1.3884,ST,medium,6,JIY5GSm8aI,pool34
0,left,1,1.0186,ST,medium,7,JIY5GSm8aI,pool34
0,left,1,1.2837,ST,medium,8,JIY5GSm8aI,pool34
0,left,1,0.8986,ST,medium,9,JIY5GSm8aI,pool34
1,left,0,1.5937,ST,medium,10,JIY5GSm8aI,pool34
1,right,1,0.9673,ST,medium,11,JIY5GSm8aI,pool34
0,left,1,0.8827,ST,medium,12,JIY5GSm8aI,pool34
1,right,1,1.4869,ST,medium,13,JIY5GSm8aI,pool34
0,left,1,0.8182,ST,medium,14,JIY5GSm8aI,pool34
1,right,1,1.104,ST,medium,15,JIY5GSm8aI,pool34
0,left,1,1.0656,ST,medium,16,JIY5GSm8aI,pool34
0,left,1,1.8452,ST,easy,1,KMzkcoEoDX,pool34
0,left,1,0.8087,ST,easy,2,KMzkcoEoDX,pool34
0,left,1,0.7161,ST,easy,3,KMzkcoEoDX,pool34
1,right,1,0.8901,ST,easy,4,KMzkcoEoDX,pool34
0,left,1,0.6521,ST,easy,5,KMzkcoEoDX,pool34
1,right,1,0.9729,ST,easy,6,KMzkcoEoDX,pool34
0,left,1,0.6556,ST,easy,7,KMzkcoEoDX,pool34
0,left,1,0.7059,ST,easy,8,KMzkcoEoDX,pool34
0,left,1,0.79990000000000006,ST,easy,9,KMzkcoEoDX,pool34
0,left,1,0.5816,ST,easy,10,KMzkcoEoDX,pool34
0,left,1,0.5174,ST,easy,11,KMzkcoEoDX,pool34
1,right,1,0.5531,ST,easy,12,KMzkcoEoDX,pool34
0,left,1,0.6273,ST,easy,13,KMzkcoEoDX,pool34
1,right,1,1.0659,ST,easy,14,KMzkcoEoDX,pool34
1,right,1,0.777,ST,easy,15,KMzkcoEoDX,pool34
0,left,1,0.8229,ST,easy,16,KMzkcoEoDX,pool34
1,right,1,1.3966,ST,hard,1,KMzkcoEoDX,pool34
1,right,1,0.8159,ST,hard,2,KMzkcoEoDX,pool34
1,right,1,0.9228,ST,hard,3,KMzkcoEoDX,pool34
0,left,1,0.7527,ST,hard,4,KMzkcoEoDX,pool34
0,left,1,0.8656,ST,hard,5,KMzkcoEoDX,pool34
1,right,1,0.7987,ST,hard,6,KMzkcoEoDX,pool34
0,left,1,0.9239,ST,hard,7,KMzkcoEoDX,pool34
0,left,1,0.7357,ST,hard,8,KMzkcoEoDX,pool34
1,right,1,0.6809,ST,hard,9,KMzkcoEoDX,pool34
0,left,1,0.8923,ST,hard,10,KMzkcoEoDX,pool34
0,left,1,0.8815,ST,hard,11,KMzkcoEoDX,pool34
1,right,1,0.7001,ST,hard,12,KMzkcoEoDX,pool34
0,left,1,1.5438,ST,hard,13,KMzkcoEoDX,pool34
0,left,1,1.1326,ST,hard,14,KMzkcoEoDX,pool34
1,left,0,0.8184,ST,hard,15,KMzkcoEoDX,pool34
0,left,1,0.5828,ST,hard,16,KMzkcoEoDX,pool34
0,left,1,1.8272,ST,medium,1,KMzkcoEoDX,pool34
1,left,0,2.0492,ST,medium,2,KMzkcoEoDX,pool34
0,left,1,1.3096,ST,medium,3,KMzkcoEoDX,pool34
0,left,1,2.5325,ST,medium,4,KMzkcoEoDX,pool34
0,left,1,1.1737,ST,medium,5,KMzkcoEoDX,pool34
1,right,1,2.1736,ST,medium,6,KMzkcoEoDX,pool34
1,right,1,1.1214,ST,medium,7,KMzkcoEoDX,pool34
1,right,1,1.4663,ST,medium,8,KMzkcoEoDX,pool34
1,right,1,1.4504,ST,medium,9,KMzkcoEoDX,pool34
1,left,0,1.7405,ST,medium,10,KMzkcoEoDX,pool34
1,right,1,2.1658,ST,medium,11,KMzkcoEoDX,pool34
1,right,1,1.066,ST,medium,12,KMzkcoEoDX,pool34
0,left,1,1.1044,ST,medium,13,KMzkcoEoDX,pool34
1,left,0,1.2324,ST,medium,14,KMzkcoEoDX,pool34
1,right,1,0.9881,ST,medium,15,KMzkcoEoDX,pool34
1,right,1,0.9232,ST,medium,16,KMzkcoEoDX,pool34
1,right,1,1.5162,ST,easy,1,bKUxjX0i0W,pool34
0,left,1,1.2171,ST,easy,2,bKUxjX0i0W,pool34
1,left,0,2.667,ST,easy,3,bKUxjX0i0W,pool34
1,right,1,1.6005,ST,easy,4,bKUxjX0i0W,pool34
0,left,1,1.1672,ST,easy,5,bKUxjX0i0W,pool34
1,right,1,1.3005,ST,easy,6,bKUxjX0i0W,pool34
1,right,1,1.4339,ST,easy,7,bKUxjX0i0W,pool34
1,right,1,1.267,ST,easy,8,bKUxjX0i0W,pool34
1,right,1,1.0839,ST,easy,9,bKUxjX0i0W,pool34
0,right,0,1.2341,ST,easy,10,bKUxjX0i0W,pool34
0,left,1,0.9006,ST,easy,11,bKUxjX0i0W,pool34
0,left,1,0.9836,ST,easy,12,bKUxjX0i0W,pool34
0,left,1,0.7838,ST,easy,13,bKUxjX0i0W,pool34
1,right,1,1.1676,ST,easy,14,bKUxjX0i0W,pool34
1,right,1,1.1008,ST,easy,15,bKUxjX0i0W,pool34
1,right,1,0.9673,ST,easy,16,bKUxjX0i0W,pool34
1,left,0,0.8498,ST,hard,1,bKUxjX0i0W,pool34
1,left,0,0.7509,ST,hard,2,bKUxjX0i0W,pool34
0,right,0,1.0008,ST,hard,3,bKUxjX0i0W,pool34
0,left,1,1.3505,ST,hard,4,bKUxjX0i0W,pool34
1,left,0,0.984,ST,hard,5,bKUxjX0i0W,pool34
0,left,1,0.9506,ST,hard,6,bKUxjX0i0W,pool34
0,right,0,0.6172,ST,hard,7,bKUxjX0i0W,pool34
1,right,1,1.4674,ST,hard,8,bKUxjX0i0W,pool34
1,left,0,1.1839,ST,hard,9,bKUxjX0i0W,pool34
0,left,1,0.8343,ST,hard,10,bKUxjX0i0W,pool34
1,left,0,0.7673,ST,hard,11,bKUxjX0i0W,pool34
0,right,0,1.1674,ST,hard,12,bKUxjX0i0W,pool34
0,left,1,0.684,ST,hard,13,bKUxjX0i0W,pool34
0,left,1,1.2002,ST,hard,14,bKUxjX0i0W,pool34
1,right,1,1.1839,ST,hard,15,bKUxjX0i0W,pool34
0,left,1,0.9005,ST,hard,16,bKUxjX0i0W,pool34
0,left,1,1.9828,ST,medium,1,bKUxjX0i0W,pool34
1,right,1,1.6839,ST,medium,2,bKUxjX0i0W,pool34
0,left,1,1.7168,ST,medium,3,bKUxjX0i0W,pool34
1,right,1,1.6839,ST,medium,4,bKUxjX0i0W,pool34
0,left,1,1.318,ST,medium,5,bKUxjX0i0W,pool34
0,left,1,1.8005,ST,medium,6,bKUxjX0i0W,pool34
0,left,1,1.7006,ST,medium,7,bKUxjX0i0W,pool34
0,left,1,1.2673,ST,medium,8,bKUxjX0i0W,pool34
0,left,1,0.8172,ST,medium,9,bKUxjX0i0W,pool34
0,left,1,0.767,ST,medium,10,bKUxjX0i0W,pool34
0,left,1,0.7672,ST,medium,11,bKUxjX0i0W,pool34
1,left,0,0.7168,ST,medium,12,bKUxjX0i0W,pool34
0,left,1,1.0006,ST,medium,13,bKUxjX0i0W,pool34
1,left,0,0.8005,ST,medium,14,bKUxjX0i0W,pool34
0,left,1,0.7339,ST,medium,15,bKUxjX0i0W,pool34
0,left,1,0.7504,ST,medium,16,bKUxjX0i0W,pool34
1,right,1,3.9649,ST,easy,1,cGANl4iQl1,pool34
1,right,1,1.5308,ST,easy,2,cGANl4iQl1,pool34
0,left,1,1.3263,ST,easy,3,cGANl4iQl1,pool34
1,right,1,0.8588,ST,easy,4,cGANl4iQl1,pool34
1,right,1,1.6848,ST,easy,5,cGANl4iQl1,pool34
0,left,1,2.5325,ST,easy,6,cGANl4iQl1,pool34
0,left,1,0.9595,ST,easy,7,cGANl4iQl1,pool34
0,left,1,2.1302,ST,easy,8,cGANl4iQl1,pool34
0,left,1,1.3172,ST,easy,9,cGANl4iQl1,pool34
1,right,1,0.5926,ST,easy,10,cGANl4iQl1,pool34
1,right,1,0.7616,ST,easy,11,cGANl4iQl1,pool34
0,left,1,2.0797,ST,easy,12,cGANl4iQl1,pool34
1,right,1,1.2818,ST,easy,13,cGANl4iQl1,pool34
1,left,0,2.2869,ST,easy,14,cGANl4iQl1,pool34
0,left,1,2.0854,ST,easy,15,cGANl4iQl1,pool34
0,left,1,1.0012,ST,easy,16,cGANl4iQl1,pool34
1,left,0,1.1931,ST,hard,1,cGANl4iQl1,pool34
1,right,1,1.2008,ST,hard,2,cGANl4iQl1,pool34
1,right,1,1.4274,ST,hard,3,cGANl4iQl1,pool34
0,left,1,1.3479,ST,hard,4,cGANl4iQl1,pool34
1,right,1,1.6374,ST,hard,5,cGANl4iQl1,pool34
1,left,0,0.627,ST,hard,6,cGANl4iQl1,pool34
1,right,1,1.4082,ST,hard,7,cGANl4iQl1,pool34
1,left,0,0.6699,ST,hard,8,cGANl4iQl1,pool34
1,left,0,0.5645,ST,hard,9,cGANl4iQl1,pool34
1,right,1,0.7613,ST,hard,10,cGANl4iQl1,pool34
1,right,1,1.0074,ST,hard,11,cGANl4iQl1,pool34
1,left,0,0.7176,ST,hard,12,cGANl4iQl1,pool34
1,left,0,1.0747,ST,hard,13,cGANl4iQl1,pool34
0,left,1,2.167,ST,hard,14,cGANl4iQl1,pool34
0,right,0,1.3419,ST,hard,15,cGANl4iQl1,pool34
1,left,0,0.7383,ST,hard,16,cGANl4iQl1,pool34
0,left,1,4.115,ST,medium,1,cGANl4iQl1,pool34
0,right,0,1.639,ST,medium,2,cGANl4iQl1,pool34
1,right,1,2.6321,ST,medium,3,cGANl4iQl1,pool34
1,right,1,0.8272,ST,medium,4,cGANl4iQl1,pool34
0,right,0,2.2056,ST,medium,5,cGANl4iQl1,pool34
0,right,0,2.2174,ST,medium,6,cGANl4iQl1,pool34
0,left,1,1.3934,ST,medium,7,cGANl4iQl1,pool34
0,left,1,1.1343,ST,medium,8,cGANl4iQl1,pool34
1,left,0,1.2217,ST,medium,9,cGANl4iQl1,pool34
1,right,1,0.6258,ST,medium,10,cGANl4iQl1,pool34
0,left,1,1.0629,ST,medium,11,cGANl4iQl1,pool34
0,left,1,1.7059,ST,medium,12,cGANl4iQl1,pool34
0,left,1,0.906,ST,medium,13,cGANl4iQl1,pool34
0,left,1,1.7663,ST,medium,14,cGANl4iQl1,pool34
0,left,1,1.8548,ST,medium,15,cGANl4iQl1,pool34
1,left,0,2.4463,ST,medium,16,cGANl4iQl1,pool34
0,left,1,2.204,ST,easy,1,jDL2pqqoXv,pool34
0,left,1,3.114,ST,easy,2,jDL2pqqoXv,pool34
1,right,1,1.899,ST,easy,3,jDL2pqqoXv,pool34
1,right,1,1.599,ST,easy,4,jDL2pqqoXv,pool34
1,right,1,1.555,ST,easy,5,jDL2pqqoXv,pool34
0,left,1,2.101,ST,easy,6,jDL2pqqoXv,pool34
0,left,1,2.868,ST,easy,7,jDL2pqqoXv,pool34
1,right,1,1.444,ST,easy,8,jDL2pqqoXv,pool34
1,right,1,1.862,ST,easy,9,jDL2pqqoXv,pool34
0,left,1,2.074,ST,easy,10,jDL2pqqoXv,pool34
1,right,1,1.736,ST,easy,11,jDL2pqqoXv,pool34
0,left,1,1.579,ST,easy,12,jDL2pqqoXv,pool34
0,left,1,1.281,ST,easy,13,jDL2pqqoXv,pool34
1,right,1,1.483,ST,easy,14,jDL2pqqoXv,pool34
0,left,1,1.392,ST,easy,15,jDL2pqqoXv,pool34
0,left,1,1.406,ST,easy,16,jDL2pqqoXv,pool34
0,left,1,3.334,ST,hard,1,jDL2pqqoXv,pool34
0,left,1,3.08,ST,hard,2,jDL2pqqoXv,pool34
1,right,1,2.182,ST,hard,3,jDL2pqqoXv,pool34
0,left,1,2.345,ST,hard,4,jDL2pqqoXv,pool34
0,left,1,2.707,ST,hard,5,jDL2pqqoXv,pool34
1,right,1,1.596,ST,hard,6,jDL2pqqoXv,pool34
0,left,1,3.299,ST,hard,7,jDL2pqqoXv,pool34
1,right,1,2.564,ST,hard,8,jDL2pqqoXv,pool34
0,left,1,3.177,ST,hard,9,jDL2pqqoXv,pool34
0,left,1,2.901,ST,hard,10,jDL2pqqoXv,pool34
1,right,1,1.645,ST,hard,11,jDL2pqqoXv,pool34
0,left,1,3.166,ST,hard,12,jDL2pqqoXv,pool34
1,right,1,1.696,ST,hard,13,jDL2pqqoXv,pool34
0,left,1,2.432,ST,hard,14,jDL2pqqoXv,pool34
1,left,0,4.064,ST,hard,15,jDL2pqqoXv,pool34
1,right,1,2.045,ST,hard,16,jDL2pqqoXv,pool34
1,right,1,3.722,ST,medium,1,jDL2pqqoXv,pool34
0,right,0,1.992,ST,medium,2,jDL2pqqoXv,pool34
0,left,1,2.811,ST,medium,3,jDL2pqqoXv,pool34
0,left,1,3.196,ST,medium,4,jDL2pqqoXv,pool34
0,left,1,2.513,ST,medium,5,jDL2pqqoXv,pool34
0,left,1,1.812,ST,medium,6,jDL2pqqoXv,pool34
0,left,1,1.767,ST,medium,7,jDL2pqqoXv,pool34
1,right,1,2.045,ST,medium,8,jDL2pqqoXv,pool34
0,left,1,3.296,ST,medium,9,jDL2pqqoXv,pool34
1,right,1,1.8,ST,medium,10,jDL2pqqoXv,pool34
0,left,1,2.396,ST,medium,11,jDL2pqqoXv,pool34
0,left,1,2.242,ST,medium,12,jDL2pqqoXv,pool34
0,left,1,2.36,ST,medium,13,jDL2pqqoXv,pool34
1,right,1,2.08,ST,medium,14,jDL2pqqoXv,pool34
1,right,1,2.578,ST,medium,15,jDL2pqqoXv,pool34
0,left,1,1.963,ST,medium,16,jDL2pqqoXv,pool34
0,left,1,3.1164,ST,easy,1,HV4ueBgaoL,pool34
0,left,1,0.9084,ST,easy,2,HV4ueBgaoL,pool34
0,left,1,0.8578,ST,easy,3,HV4ueBgaoL,pool34
0,left,1,0.6608,ST,easy,4,HV4ueBgaoL,pool34
1,right,1,0.8162,ST,easy,5,HV4ueBgaoL,pool34
0,left,1,0.6367,ST,easy,6,HV4ueBgaoL,pool34
1,right,1,1.075,ST,easy,7,HV4ueBgaoL,pool34
0,left,1,0.8529,ST,easy,8,HV4ueBgaoL,pool34
0,left,1,0.6534,ST,easy,9,HV4ueBgaoL,pool34
1,right,1,0.7987,ST,easy,10,HV4ueBgaoL,pool34
1,right,1,0.8543,ST,easy,11,HV4ueBgaoL,pool34
0,left,1,0.6548,ST,easy,12,HV4ueBgaoL,pool34
0,left,1,0.6224,ST,easy,13,HV4ueBgaoL,pool34
0,left,1,1.601,ST,easy,14,HV4ueBgaoL,pool34
0,right,0,0.826,ST,easy,15,HV4ueBgaoL,pool34
0,left,1,0.5749,ST,easy,16,HV4ueBgaoL,pool34
1,right,1,1.3356,ST,hard,1,HV4ueBgaoL,pool34
0,left,1,1.0363,ST,hard,2,HV4ueBgaoL,pool34
1,left,0,0.9568,ST,hard,3,HV4ueBgaoL,pool34
1,right,1,1.1245,ST,hard,4,HV4ueBgaoL,pool34
1,right,1,0.8684,ST,hard,5,HV4ueBgaoL,pool34
1,left,0,1.3095,ST,hard,6,HV4ueBgaoL,pool34
0,left,1,1.4547,ST,hard,7,HV4ueBgaoL,pool34
0,right,0,0.9216,ST,hard,8,HV4ueBgaoL,pool34
1,right,1,0.7832,ST,hard,9,HV4ueBgaoL,pool34
0,left,1,1.0432,ST,hard,10,HV4ueBgaoL,pool34
1,right,1,0.833,ST,hard,11,HV4ueBgaoL,pool34
0,right,0,0.6896,ST,hard,12,HV4ueBgaoL,pool34
0,left,1,0.9989,ST,hard,13,HV4ueBgaoL,pool34
1,right,1,0.8608,ST,hard,14,HV4ueBgaoL,pool34
1,right,1,0.5843,ST,hard,15,HV4ueBgaoL,pool34
1,left,0,1.4457,ST,hard,16,HV4ueBgaoL,pool34
1,right,1,1.7011,ST,medium,1,HV4ueBgaoL,pool34
0,left,1,0.9752,ST,medium,2,HV4ueBgaoL,pool34
0,left,1,0.9445,ST,medium,3,HV4ueBgaoL,pool34
0,left,1,1.1057,ST,medium,4,HV4ueBgaoL,pool34
0,left,1,1.6112,ST,medium,5,HV4ueBgaoL,pool34
1,left,0,1.2501,ST,medium,6,HV4ueBgaoL,pool34
0,left,1,0.6308,ST,medium,7,HV4ueBgaoL,pool34
1,left,0,1.0661,ST,medium,8,HV4ueBgaoL,pool34
0,left,1,2.4853,ST,medium,9,HV4ueBgaoL,pool34
0,right,0,0.8804,ST,medium,10,HV4ueBgaoL,pool34
1,right,1,1.0467,ST,medium,11,HV4ueBgaoL,pool34
0,left,1,1.609,ST,medium,12,HV4ueBgaoL,pool34
0,left,1,0.7924,ST,medium,13,HV4ueBgaoL,pool34
1,right,1,1.1107,ST,medium,14,HV4ueBgaoL,pool34
0,left,1,0.9171,ST,medium,15,HV4ueBgaoL,pool34
0,right,0,1.7822,ST,medium,16,HV4ueBgaoL,pool34
