trials,task,level,n,rt,acc,id
2,MS,easy,3,10.383,1,vI3wi8YxaP
2,MS,medium,5,12.866,1,vI3wi8YxaP
2,MS,hard,3,11.332,0.42857142857142855,vI3wi8YxaP
3,MS,easy,3,8.149,1,vI3wi8YxaP
3,MS,medium,4,23.432,0.8,vI3wi8YxaP
3,MS,hard,5,15.699,0.7142857142857143,vI3wi8YxaP
4,MS,easy,3,8.599,1,vI3wi8YxaP
4,MS,medium,4,78.601,0.8,vI3wi8YxaP
4,MS,hard,3,25.166,0.42857142857142855,vI3wi8YxaP
5,MS,easy,3,7.882,1,vI3wi8YxaP
5,MS,medium,5,11.582,1,vI3wi8YxaP
5,MS,hard,4,10.332,0.5714285714285714,vI3wi8YxaP
6,MS,easy,3,12.7,1,vI3wi8YxaP
6,MS,medium,5,16.149,1,vI3wi8YxaP
6,MS,hard,4,13.284,0.5714285714285714,vI3wi8YxaP
7,MS,easy,3,8.5,1,vI3wi8YxaP
7,MS,medium,4,24.949,0.8,vI3wi8YxaP
7,MS,hard,5,21.115,0.7142857142857143,vI3wi8YxaP
8,MS,easy,3,9.133,1,vI3wi8YxaP
8,MS,medium,5,23.35,1,vI3wi8YxaP
8,MS,hard,4,25.715,0.5714285714285714,vI3wi8YxaP
9,MS,easy,3,6.901,1,vI3wi8YxaP
9,MS,medium,4,37.2,0.8,vI3wi8YxaP
9,MS,hard,5,16.216,0.7142857142857143,vI3wi8YxaP
10,MS,easy,3,7.25,1,vI3wi8YxaP
10,MS,medium,3,26.616,0.6,vI3wi8YxaP
10,MS,hard,3,12.482,0.42857142857142855,vI3wi8YxaP
11,MS,easy,3,6.699,1,vI3wi8YxaP
11,MS,medium,5,17.583,1,vI3wi8YxaP
11,MS,hard,3,13.781,0.42857142857142855,vI3wi8YxaP
12,MS,easy,3,11.199,1,vI3wi8YxaP
12,MS,medium,4,16.482,0.8,vI3wi8YxaP
12,MS,hard,7,23.499,1,vI3wi8YxaP
13,MS,easy,3,38.899,1,vI3wi8YxaP
13,MS,medium,5,20.217,1,vI3wi8YxaP
13,MS,hard,4,12.498,0.5714285714285714,vI3wi8YxaP
14,MS,easy,3,7.665,1,vI3wi8YxaP
14,MS,medium,3,21.582,0.6,vI3wi8YxaP
14,MS,hard,3,12.331,0.42857142857142855,vI3wi8YxaP
15,MS,easy,3,10.367,1,vI3wi8YxaP
15,MS,medium,5,26.164,1,vI3wi8YxaP
15,MS,hard,7,21.699,1,vI3wi8YxaP
16,MS,easy,3,8.082,1,vI3wi8YxaP
16,MS,medium,4,15.334,0.8,vI3wi8YxaP
16,MS,hard,5,11.015,0.7142857142857143,vI3wi8YxaP
1,MS,easy,3,11.965,1,bKUxTtubP9
1,MS,medium,5,14.465,1,bKUxTtubP9
1,MS,hard,4,51.016,0.5714285714285714,bKUxTtubP9
2,MS,easy,3,10.363,1,bKUxTtubP9
2,MS,medium,4,15.382,0.8,bKUxTtubP9
2,MS,hard,6,24.899,0.8571428571428571,bKUxTtubP9
3,MS,easy,3,9.301,1,bKUxTtubP9
3,MS,medium,5,25.55,1,bKUxTtubP9
3,MS,hard,4,37.08,0.5714285714285714,bKUxTtubP9
4,MS,easy,3,11.649,1,bKUxTtubP9
4,MS,medium,5,15.448,1,bKUxTtubP9
4,MS,hard,3,20.24,0.42857142857142855,bKUxTtubP9
5,MS,easy,3,9.316,1,bKUxTtubP9
5,MS,medium,5,13.815,1,bKUxTtubP9
5,MS,hard,5,17.698,0.7142857142857143,bKUxTtubP9
6,MS,easy,3,8.483,1,bKUxTtubP9
6,MS,medium,5,22.579,1,bKUxTtubP9
6,MS,hard,4,18.916,0.5714285714285714,bKUxTtubP9
7,MS,easy,3,9.934,1,bKUxTtubP9
7,MS,medium,5,15.361,1,bKUxTtubP9
7,MS,hard,3,23.467,0.42857142857142855,bKUxTtubP9
8,MS,easy,3,7.798,1,bKUxTtubP9
8,MS,medium,5,12.049,1,bKUxTtubP9
8,MS,hard,4,20.217,0.5714285714285714,bKUxTtubP9
9,MS,easy,3,10.799,1,bKUxTtubP9
9,MS,medium,5,13.598,1,bKUxTtubP9
9,MS,hard,5,14.964,0.7142857142857143,bKUxTtubP9
10,MS,easy,3,10.164,1,bKUxTtubP9
10,MS,medium,2,73.267,0.4,bKUxTtubP9
10,MS,hard,5,14.849,0.7142857142857143,bKUxTtubP9
11,MS,easy,3,9.133,1,bKUxTtubP9
11,MS,medium,5,12.615,1,bKUxTtubP9
11,MS,hard,3,30.865,0.42857142857142855,bKUxTtubP9
12,MS,easy,3,10.133,1,bKUxTtubP9
12,MS,medium,4,14.132,0.8,bKUxTtubP9
12,MS,hard,3,12.697,0.42857142857142855,bKUxTtubP9
13,MS,easy,3,6.85,1,bKUxTtubP9
13,MS,medium,5,17.862,1,bKUxTtubP9
13,MS,hard,4,18.431,0.5714285714285714,bKUxTtubP9
14,MS,easy,3,9.284,1,bKUxTtubP9
14,MS,medium,5,13.507,1,bKUxTtubP9
14,MS,hard,4,12.649,0.5714285714285714,bKUxTtubP9
15,MS,easy,3,8.965,1,bKUxTtubP9
15,MS,medium,4,18.715,0.8,bKUxTtubP9
15,MS,hard,3,27.6,0.42857142857142855,bKUxTtubP9
16,MS,easy,3,7.066,1,bKUxTtubP9
16,MS,medium,5,13.149,1,bKUxTtubP9
16,MS,hard,2,41.716,0.2857142857142857,bKUxTtubP9
1,MS,easy,3,9.8973,1,8eLeJBm5SV
1,MS,medium,4,14.9004,0.8,8eLeJBm5SV
1,MS,hard,4,32.0652,0.5714285714285714,8eLeJBm5SV
2,MS,easy,3,9.0983,1,8eLeJBm5SV
2,MS,medium,5,15.5255,1,8eLeJBm5SV
2,MS,hard,5,37.112,0.7142857142857143,8eLeJBm5SV
3,MS,easy,3,8.4975,1,8eLeJBm5SV
3,MS,medium,5,14.7137,1,8eLeJBm5SV
3,MS,hard,4,19.7497,0.5714285714285714,8eLeJBm5SV
4,MS,easy,3,10.1665,1,8eLeJBm5SV
4,MS,medium,5,14.8353,1,8eLeJBm5SV
4,MS,hard,5,44.5584,0.7142857142857143,8eLeJBm5SV
5,MS,easy,3,8.0276,1,8eLeJBm5SV
5,MS,medium,4,21.0957,0.8,8eLeJBm5SV
5,MS,hard,4,33.3755,0.5714285714285714,8eLeJBm5SV
6,MS,easy,3,9.0108,1,8eLeJBm5SV
6,MS,medium,5,20.1789,1,8eLeJBm5SV
6,MS,hard,5,18.5953,0.7142857142857143,8eLeJBm5SV
7,MS,easy,3,10.8523,1,8eLeJBm5SV
7,MS,medium,5,16.5305,1,8eLeJBm5SV
7,MS,hard,4,21.5662,0.5714285714285714,8eLeJBm5SV
8,MS,easy,3,10.1513,1,8eLeJBm5SV
8,MS,medium,5,16.029,1,8eLeJBm5SV
8,MS,hard,5,22.2083,0.7142857142857143,8eLeJBm5SV
9,MS,easy,3,15.551,1,8eLeJBm5SV
9,MS,medium,5,25.0899,1,8eLeJBm5SV
9,MS,hard,4,42.4616,0.5714285714285714,8eLeJBm5SV
10,MS,easy,3,9.0349,1,8eLeJBm5SV
10,MS,medium,4,25.378,0.8,8eLeJBm5SV
10,MS,hard,3,26.0318,0.42857142857142855,8eLeJBm5SV
11,MS,easy,3,62.3507,1,8eLeJBm5SV
11,MS,medium,2,27.5481,0.4,8eLeJBm5SV
11,MS,hard,3,43.0452,0.42857142857142855,8eLeJBm5SV
12,MS,easy,3,8.7516,1,8eLeJBm5SV
12,MS,medium,5,29.3895,1,8eLeJBm5SV
12,MS,hard,5,24.6072,0.7142857142857143,8eLeJBm5SV
13,MS,easy,3,9.0479,1,8eLeJBm5SV
13,MS,medium,4,18.2418,0.8,8eLeJBm5SV
13,MS,hard,4,35.3766,0.5714285714285714,8eLeJBm5SV
14,MS,easy,3,14.6633,1,8eLeJBm5SV
14,MS,medium,5,14.3831,1,8eLeJBm5SV
14,MS,hard,5,14.5136,0.7142857142857143,8eLeJBm5SV
15,MS,easy,3,9.5421,1,8eLeJBm5SV
15,MS,medium,5,16.9612,1,8eLeJBm5SV
15,MS,hard,2,48.4063,0.2857142857142857,8eLeJBm5SV
16,MS,easy,3,10.4643,1,8eLeJBm5SV
16,MS,medium,5,35.5051,1,8eLeJBm5SV
16,MS,hard,3,29.3807,0.42857142857142855,8eLeJBm5SV
1,MS,easy,3,9.8106,1,FfPm6QztsA
1,MS,medium,5,23.6917,1,FfPm6QztsA
1,MS,hard,4,18.0157,0.5714285714285714,FfPm6QztsA
2,MS,easy,3,9.6704,1,FfPm6QztsA
2,MS,medium,5,19.0859,1,FfPm6QztsA
2,MS,hard,4,24.9091,0.5714285714285714,FfPm6QztsA
3,MS,easy,3,12.3554,1,FfPm6QztsA
3,MS,medium,5,16.3685,1,FfPm6QztsA
3,MS,hard,5,20.9283,0.7142857142857143,FfPm6QztsA
4,MS,easy,3,9.8067,1,FfPm6QztsA
4,MS,medium,5,16.5881,1,FfPm6QztsA
4,MS,hard,7,22.3609,1,FfPm6QztsA
5,MS,easy,3,8.2299,1,FfPm6QztsA
5,MS,medium,5,20.0792,1,FfPm6QztsA
5,MS,hard,4,32.8503,0.5714285714285714,FfPm6QztsA
6,MS,easy,3,11.8879,1,FfPm6QztsA
6,MS,medium,5,18.3989,1,FfPm6QztsA
6,MS,hard,5,19.2797,0.7142857142857143,FfPm6QztsA
7,MS,easy,3,14.4191,1,FfPm6QztsA
7,MS,medium,5,16.5215,1,FfPm6QztsA
7,MS,hard,5,29.5255,0.7142857142857143,FfPm6QztsA
8,MS,easy,3,9.3074,1,FfPm6QztsA
8,MS,medium,5,21.7352,1,FfPm6QztsA
8,MS,hard,5,15.367,0.7142857142857143,FfPm6QztsA
9,MS,easy,3,10.5391,1,FfPm6QztsA
9,MS,medium,4,32.9833,0.8,FfPm6QztsA
9,MS,hard,6,19.5136,0.8571428571428571,FfPm6QztsA
10,MS,easy,3,10.9381,1,FfPm6QztsA
10,MS,medium,5,18.4201,1,FfPm6QztsA
10,MS,hard,4,24.4751,0.5714285714285714,FfPm6QztsA
11,MS,easy,3,10.0446,1,FfPm6QztsA
11,MS,medium,5,18.6612,1,FfPm6QztsA
11,MS,hard,5,21.9441,0.7142857142857143,FfPm6QztsA
12,MS,easy,3,11.821,1,FfPm6QztsA
12,MS,medium,5,16.6508,1,FfPm6QztsA
12,MS,hard,4,31.568,0.5714285714285714,FfPm6QztsA
13,MS,easy,3,9.3895,1,FfPm6QztsA
13,MS,medium,5,14.3522,1,FfPm6QztsA
13,MS,hard,5,16.1494,0.7142857142857143,FfPm6QztsA
14,MS,easy,3,13.0023,1,FfPm6QztsA
14,MS,medium,5,24.0607,1,FfPm6QztsA
14,MS,hard,5,18.846,0.7142857142857143,FfPm6QztsA
15,MS,easy,3,12.6084,1,FfPm6QztsA
15,MS,medium,4,20.0795,0.8,FfPm6QztsA
15,MS,hard,4,27.2721,0.5714285714285714,FfPm6QztsA
16,MS,easy,3,11.7921,1,FfPm6QztsA
16,MS,medium,5,17.3655,1,FfPm6QztsA
16,MS,hard,5,19.1799,0.7142857142857143,FfPm6QztsA
1,MS,easy,3,12.0444,1,kdi0TDNbL6
1,MS,medium,5,18.0758,1,kdi0TDNbL6
1,MS,hard,7,21.1785,1,kdi0TDNbL6
2,MS,easy,3,9.8318,1,kdi0TDNbL6
2,MS,medium,5,13.558,1,kdi0TDNbL6
2,MS,hard,6,21.1276,0.8571428571428571,kdi0TDNbL6
3,MS,easy,3,9.5491,1,kdi0TDNbL6
3,MS,medium,5,15.4048,1,kdi0TDNbL6
3,MS,hard,5,20.9947,0.7142857142857143,kdi0TDNbL6
4,MS,easy,3,10.4803,1,kdi0TDNbL6
4,MS,medium,5,14.0074,1,kdi0TDNbL6
4,MS,hard,6,20.8777,0.8571428571428571,kdi0TDNbL6
5,MS,easy,3,8.9332,1,kdi0TDNbL6
5,MS,medium,5,15.3376,1,kdi0TDNbL6
5,MS,hard,7,18.4319,1,kdi0TDNbL6
6,MS,easy,3,9.1994,1,kdi0TDNbL6
6,MS,medium,5,16.2866,1,kdi0TDNbL6
6,MS,hard,6,25.1035,0.8571428571428571,kdi0TDNbL6
7,MS,easy,3,9.1493,1,kdi0TDNbL6
7,MS,medium,5,13.2916,1,kdi0TDNbL6
7,MS,hard,6,15.7043,0.8571428571428571,kdi0TDNbL6
8,MS,easy,3,8.95,1,kdi0TDNbL6
8,MS,medium,5,14.1072,1,kdi0TDNbL6
8,MS,hard,7,29.3623,1,kdi0TDNbL6
9,MS,easy,3,8.4006,1,kdi0TDNbL6
9,MS,medium,5,19.5471,1,kdi0TDNbL6
9,MS,hard,6,17.9667,0.8571428571428571,kdi0TDNbL6
10,MS,easy,3,8.301,1,kdi0TDNbL6
10,MS,medium,3,16.5695,0.6,kdi0TDNbL6
10,MS,hard,5,25.5526,0.7142857142857143,kdi0TDNbL6
11,MS,easy,3,10.9129,1,kdi0TDNbL6
11,MS,medium,5,14.9888,1,kdi0TDNbL6
11,MS,hard,7,17.6671,1,kdi0TDNbL6
12,MS,easy,3,9.4325,1,kdi0TDNbL6
12,MS,medium,5,13.2591,1,kdi0TDNbL6
12,MS,hard,7,19.2306,1,kdi0TDNbL6
13,MS,easy,3,9.2327,1,kdi0TDNbL6
13,MS,medium,5,13.242,1,kdi0TDNbL6
13,MS,hard,6,21.7761,0.8571428571428571,kdi0TDNbL6
14,MS,easy,3,9.8317,1,kdi0TDNbL6
14,MS,medium,5,14.8721,1,kdi0TDNbL6
14,MS,hard,5,19.8465,0.7142857142857143,kdi0TDNbL6
15,MS,easy,3,11.0962,1,kdi0TDNbL6
15,MS,medium,5,14.2069,1,kdi0TDNbL6
15,MS,hard,7,18.9477,1,kdi0TDNbL6
16,MS,easy,3,9.4158,1,kdi0TDNbL6
16,MS,medium,5,15.0387,1,kdi0TDNbL6
16,MS,hard,5,13.5746,0.7142857142857143,kdi0TDNbL6
1,MS,easy,3,5.6139,1,f5NHoRoonR
1,MS,medium,4,12.6327,0.8,f5NHoRoonR
1,MS,hard,4,10.2179,0.5714285714285714,f5NHoRoonR
2,MS,easy,3,5.7994,1,f5NHoRoonR
2,MS,medium,5,13.5838,1,f5NHoRoonR
2,MS,hard,5,15.3017,0.7142857142857143,f5NHoRoonR
3,MS,easy,3,5.5521,1,f5NHoRoonR
3,MS,medium,5,9.3838,1,f5NHoRoonR
3,MS,hard,4,12.1819,0.5714285714285714,f5NHoRoonR
4,MS,easy,3,5.4823,1,f5NHoRoonR
4,MS,medium,5,9.1673,1,f5NHoRoonR
4,MS,hard,5,9.8513,0.7142857142857143,f5NHoRoonR
5,MS,easy,3,5.3366,1,f5NHoRoonR
5,MS,medium,5,8.2487,1,f5NHoRoonR
5,MS,hard,5,11.8325,0.7142857142857143,f5NHoRoonR
6,MS,easy,3,5.9685,1,f5NHoRoonR
6,MS,medium,5,13.4483,1,f5NHoRoonR
6,MS,hard,5,11.5318,0.7142857142857143,f5NHoRoonR
7,MS,easy,3,5.4824,1,f5NHoRoonR
7,MS,medium,4,25.1001,0.8,f5NHoRoonR
7,MS,hard,5,11.8502,0.7142857142857143,f5NHoRoonR
8,MS,easy,3,6.2346,1,f5NHoRoonR
8,MS,medium,4,13.0143,0.8,f5NHoRoonR
8,MS,hard,5,10.4504,0.7142857142857143,f5NHoRoonR
9,MS,easy,3,4.2672,1,f5NHoRoonR
9,MS,medium,5,10.4189,1,f5NHoRoonR
9,MS,hard,5,11.3815,0.7142857142857143,f5NHoRoonR
10,MS,easy,3,5.8975,1,f5NHoRoonR
10,MS,medium,5,8.7652,1,f5NHoRoonR
10,MS,hard,5,10.9482,0.7142857142857143,f5NHoRoonR
11,MS,easy,3,4.9815,1,f5NHoRoonR
11,MS,medium,4,10.6325,0.8,f5NHoRoonR
11,MS,hard,7,10.7337,1,f5NHoRoonR
12,MS,easy,3,4.3178,1,f5NHoRoonR
12,MS,medium,5,8.2173,1,f5NHoRoonR
12,MS,hard,4,11.9694,0.5714285714285714,f5NHoRoonR
13,MS,easy,3,5.6634,1,f5NHoRoonR
13,MS,medium,5,8.5494,1,f5NHoRoonR
13,MS,hard,3,10.4489,0.42857142857142855,f5NHoRoonR
14,MS,easy,3,6.886,1,f5NHoRoonR
14,MS,medium,4,9.7,0.8,f5NHoRoonR
14,MS,hard,4,11.8011,0.5714285714285714,f5NHoRoonR
15,MS,easy,3,4.9011,1,f5NHoRoonR
15,MS,medium,4,22.2986,0.8,f5NHoRoonR
15,MS,hard,5,12.9983,0.7142857142857143,f5NHoRoonR
16,MS,easy,3,5.1168,1,f5NHoRoonR
16,MS,medium,5,9.8166,1,f5NHoRoonR
16,MS,hard,4,11.6161,0.5714285714285714,f5NHoRoonR
1,MS,easy,3,9.3489,1,2Rn7YC7ktN
1,MS,medium,5,46.1943,1,2Rn7YC7ktN
1,MS,hard,5,27.5356,0.7142857142857143,2Rn7YC7ktN
2,MS,easy,3,9.3876,1,2Rn7YC7ktN
2,MS,medium,5,24.4317,1,2Rn7YC7ktN
2,MS,hard,5,27.9073,0.7142857142857143,2Rn7YC7ktN
3,MS,easy,3,10.3839,1,2Rn7YC7ktN
3,MS,medium,4,34.6958,0.8,2Rn7YC7ktN
3,MS,hard,3,33.1186,0.42857142857142855,2Rn7YC7ktN
4,MS,easy,3,11.6961,1,2Rn7YC7ktN
4,MS,medium,5,19.1913,1,2Rn7YC7ktN
4,MS,hard,5,19.7849,0.7142857142857143,2Rn7YC7ktN
5,MS,easy,3,10.5562,1,2Rn7YC7ktN
5,MS,medium,4,24.076,0.8,2Rn7YC7ktN
5,MS,hard,6,34.9385,0.8571428571428571,2Rn7YC7ktN
6,MS,easy,3,10.3565,1,2Rn7YC7ktN
6,MS,medium,5,17.0043,1,2Rn7YC7ktN
6,MS,hard,3,29.1418,0.42857142857142855,2Rn7YC7ktN
7,MS,easy,3,12.7749,1,2Rn7YC7ktN
7,MS,medium,5,16.4997,1,2Rn7YC7ktN
7,MS,hard,5,24.6635,0.7142857142857143,2Rn7YC7ktN
8,MS,easy,3,9.9331,1,2Rn7YC7ktN
8,MS,medium,5,15.4002,1,2Rn7YC7ktN
8,MS,hard,3,19.7006,0.42857142857142855,2Rn7YC7ktN
9,MS,easy,2,14.4269,0.6666666666666666,2Rn7YC7ktN
9,MS,medium,5,21.879,1,2Rn7YC7ktN
9,MS,hard,3,24.1005,0.42857142857142855,2Rn7YC7ktN
10,MS,easy,3,10.4578,1,2Rn7YC7ktN
10,MS,medium,5,19.9102,1,2Rn7YC7ktN
10,MS,hard,3,49.6337,0.42857142857142855,2Rn7YC7ktN
11,MS,easy,3,9.8394,1,2Rn7YC7ktN
11,MS,medium,5,15.7789,1,2Rn7YC7ktN
11,MS,hard,5,35.203,0.7142857142857143,2Rn7YC7ktN
12,MS,easy,3,9.188,1,2Rn7YC7ktN
12,MS,medium,5,21.6072,1,2Rn7YC7ktN
12,MS,hard,5,30.6285,0.7142857142857143,2Rn7YC7ktN
13,MS,easy,3,10.018,1,2Rn7YC7ktN
13,MS,medium,5,15.8346,1,2Rn7YC7ktN
13,MS,hard,4,46.9293,0.5714285714285714,2Rn7YC7ktN
14,MS,easy,3,11.6902,1,2Rn7YC7ktN
14,MS,medium,4,22.7475,0.8,2Rn7YC7ktN
14,MS,hard,6,28.8764,0.8571428571428571,2Rn7YC7ktN
15,MS,easy,3,12.395,1,2Rn7YC7ktN
15,MS,medium,5,24.2507,1,2Rn7YC7ktN
15,MS,hard,5,29.895,0.7142857142857143,2Rn7YC7ktN
16,MS,easy,3,10.4903,1,2Rn7YC7ktN
16,MS,medium,5,20.6259,1,2Rn7YC7ktN
16,MS,hard,6,24.2822,0.8571428571428571,2Rn7YC7ktN
1,MS,easy,1,6.2837,0.3333333333333333,8PPM98ESGr
1,MS,medium,2,10.0831,0.4,8PPM98ESGr
1,MS,hard,3,22.3871,0.42857142857142855,8PPM98ESGr
2,MS,easy,2,25.7658,0.6666666666666666,8PPM98ESGr
2,MS,medium,3,11.3825,0.6,8PPM98ESGr
2,MS,hard,2,25.4541,0.2857142857142857,8PPM98ESGr
3,MS,easy,1,18.666,0.3333333333333333,8PPM98ESGr
3,MS,medium,4,15.0826,0.8,8PPM98ESGr
3,MS,hard,1,11.9209,0.14285714285714285,8PPM98ESGr
4,MS,easy,2,25.0158,0.6666666666666666,8PPM98ESGr
4,MS,medium,2,14.4159,0.4,8PPM98ESGr
4,MS,hard,2,22.8204,0.2857142857142857,8PPM98ESGr
5,MS,easy,1,14.8548,0.3333333333333333,8PPM98ESGr
5,MS,medium,2,30.249,0.4,8PPM98ESGr
5,MS,hard,0,11.6207,0,8PPM98ESGr
6,MS,easy,1,4.9999,0.3333333333333333,8PPM98ESGr
6,MS,medium,3,18.7326,0.6,8PPM98ESGr
6,MS,hard,2,11.8206,0.2857142857142857,8PPM98ESGr
7,MS,easy,1,9.2164,0.3333333333333333,8PPM98ESGr
7,MS,medium,1,8.2165,0.2,8PPM98ESGr
7,MS,hard,2,16.887,0.2857142857142857,8PPM98ESGr
8,MS,easy,1,13.8795,0.3333333333333333,8PPM98ESGr
8,MS,medium,2,17.4992,0.4,8PPM98ESGr
8,MS,hard,2,38.9369,0.2857142857142857,8PPM98ESGr
9,MS,easy,3,13.6045,1,8PPM98ESGr
9,MS,medium,2,11.8495,0.4,8PPM98ESGr
9,MS,hard,2,10.1042,0.2857142857142857,8PPM98ESGr
10,MS,easy,2,13.0384,0.6666666666666666,8PPM98ESGr
10,MS,medium,2,8.5995,0.4,8PPM98ESGr
10,MS,hard,2,14.77,0.2857142857142857,8PPM98ESGr
11,MS,easy,2,9.2874,0.6666666666666666,8PPM98ESGr
11,MS,medium,2,14.7161,0.4,8PPM98ESGr
11,MS,hard,2,38.2828,0.2857142857142857,8PPM98ESGr
12,MS,easy,2,10.4664,0.6666666666666666,8PPM98ESGr
12,MS,medium,3,14.5494,0.6,8PPM98ESGr
12,MS,hard,2,23.2872,0.2857142857142857,8PPM98ESGr
13,MS,easy,3,14.204,1,8PPM98ESGr
13,MS,medium,1,9.1662,0.2,8PPM98ESGr
13,MS,hard,2,20.3993,0.2857142857142857,8PPM98ESGr
14,MS,easy,2,10.4545,0.6666666666666666,8PPM98ESGr
14,MS,medium,2,35.0823,0.4,8PPM98ESGr
14,MS,hard,2,13.288,0.2857142857142857,8PPM98ESGr
15,MS,easy,3,30.421,1,8PPM98ESGr
15,MS,medium,2,37.0826,0.4,8PPM98ESGr
15,MS,hard,2,13.6659,0.2857142857142857,8PPM98ESGr
16,MS,easy,2,15.9281,0.6666666666666666,8PPM98ESGr
16,MS,medium,4,13.2649,0.8,8PPM98ESGr
16,MS,hard,3,36.116,0.42857142857142855,8PPM98ESGr
1,MS,easy,3,20.7319,1,xtgn1TlDJE
1,MS,medium,5,26.2806,1,xtgn1TlDJE
1,MS,hard,4,31.1761,0.5714285714285714,xtgn1TlDJE
2,MS,easy,3,22.0022,1,xtgn1TlDJE
2,MS,medium,5,21.8669,1,xtgn1TlDJE
2,MS,hard,6,39.8618,0.8571428571428571,xtgn1TlDJE
3,MS,easy,2,15.2139,0.6666666666666666,xtgn1TlDJE
3,MS,medium,5,26.4337,1,xtgn1TlDJE
3,MS,hard,3,31.8274,0.42857142857142855,xtgn1TlDJE
4,MS,easy,3,21.1128,1,xtgn1TlDJE
4,MS,medium,5,24.3892,1,xtgn1TlDJE
4,MS,hard,5,32.1086,0.7142857142857143,xtgn1TlDJE
5,MS,easy,3,18.8836,1,xtgn1TlDJE
5,MS,medium,5,22.1831,1,xtgn1TlDJE
5,MS,hard,3,29.8301,0.42857142857142855,xtgn1TlDJE
6,MS,easy,3,14.0353,1,xtgn1TlDJE
6,MS,medium,5,32.1817,1,xtgn1TlDJE
6,MS,hard,5,22.3451,0.7142857142857143,xtgn1TlDJE
7,MS,easy,2,13.93,0.6666666666666666,xtgn1TlDJE
7,MS,medium,5,27.4565,1,xtgn1TlDJE
7,MS,hard,5,30.0852,0.7142857142857143,xtgn1TlDJE
8,MS,easy,3,18.6147,1,xtgn1TlDJE
8,MS,medium,5,21.6718,1,xtgn1TlDJE
8,MS,hard,4,41.6845,0.5714285714285714,xtgn1TlDJE
9,MS,easy,3,15.9191,1,xtgn1TlDJE
9,MS,medium,5,22.5488,1,xtgn1TlDJE
9,MS,hard,4,21.3877,0.5714285714285714,xtgn1TlDJE
10,MS,easy,3,15.8662,1,xtgn1TlDJE
10,MS,medium,5,24.1035,1,xtgn1TlDJE
10,MS,hard,5,22.9263,0.7142857142857143,xtgn1TlDJE
11,MS,easy,2,20.9353,0.6666666666666666,xtgn1TlDJE
11,MS,medium,4,24.2051,0.8,xtgn1TlDJE
11,MS,hard,3,18.221,0.42857142857142855,xtgn1TlDJE
12,MS,easy,3,14.8725,1,xtgn1TlDJE
12,MS,medium,4,20.9158,0.8,xtgn1TlDJE
12,MS,hard,5,32.3515,0.7142857142857143,xtgn1TlDJE
13,MS,easy,3,14.8333,1,xtgn1TlDJE
13,MS,medium,5,24.1472,1,xtgn1TlDJE
13,MS,hard,4,34.4107,0.5714285714285714,xtgn1TlDJE
14,MS,easy,2,16.1365,0.6666666666666666,xtgn1TlDJE
14,MS,medium,5,22.2448,1,xtgn1TlDJE
14,MS,hard,3,15.3982,0.42857142857142855,xtgn1TlDJE
15,MS,easy,3,14.0209,1,xtgn1TlDJE
15,MS,medium,5,25.6971,1,xtgn1TlDJE
15,MS,hard,6,35.7185,0.8571428571428571,xtgn1TlDJE
16,MS,easy,3,15.3294,1,xtgn1TlDJE
16,MS,medium,5,19.0975,1,xtgn1TlDJE
16,MS,hard,3,18.3433,0.42857142857142855,xtgn1TlDJE
1,MS,easy,3,10.4458,1,tgdzehXaH9
1,MS,medium,5,19.5327,1,tgdzehXaH9
1,MS,hard,6,35.4772,0.8571428571428571,tgdzehXaH9
2,MS,easy,3,11.461,1,tgdzehXaH9
2,MS,medium,4,13.5622,0.8,tgdzehXaH9
2,MS,hard,6,27.0546,0.8571428571428571,tgdzehXaH9
3,MS,easy,3,10.3117,1,tgdzehXaH9
3,MS,medium,5,15.9586,1,tgdzehXaH9
3,MS,hard,5,33.9008,0.7142857142857143,tgdzehXaH9
4,MS,easy,3,9.429,1,tgdzehXaH9
4,MS,medium,5,16.3764,1,tgdzehXaH9
4,MS,hard,3,16.4086,0.42857142857142855,tgdzehXaH9
5,MS,easy,3,9.8287,1,tgdzehXaH9
5,MS,medium,5,15.3924,1,tgdzehXaH9
5,MS,hard,5,18.2742,0.7142857142857143,tgdzehXaH9
6,MS,easy,3,12.3938,1,tgdzehXaH9
6,MS,medium,5,13.9769,1,tgdzehXaH9
6,MS,hard,4,22.7726,0.5714285714285714,tgdzehXaH9
7,MS,easy,3,11.8778,1,tgdzehXaH9
7,MS,medium,5,14.7597,1,tgdzehXaH9
7,MS,hard,5,16.7409,0.7142857142857143,tgdzehXaH9
8,MS,easy,3,9.4622,1,tgdzehXaH9
8,MS,medium,4,17.5604,0.8,tgdzehXaH9
8,MS,hard,4,21.209,0.5714285714285714,tgdzehXaH9
9,MS,easy,3,10.4804,1,tgdzehXaH9
9,MS,medium,5,17.723,1,tgdzehXaH9
9,MS,hard,4,25.4379,0.5714285714285714,tgdzehXaH9
10,MS,easy,3,10.0141,1,tgdzehXaH9
10,MS,medium,4,21.2418,0.8,tgdzehXaH9
10,MS,hard,3,19.5734,0.42857142857142855,tgdzehXaH9
11,MS,easy,3,13.3775,1,tgdzehXaH9
11,MS,medium,5,18.7583,1,tgdzehXaH9
11,MS,hard,4,22.2567,0.5714285714285714,tgdzehXaH9
12,MS,easy,3,11.9605,1,tgdzehXaH9
12,MS,medium,5,18.3917,1,tgdzehXaH9
12,MS,hard,4,20.1587,0.5714285714285714,tgdzehXaH9
13,MS,easy,3,9.6621,1,tgdzehXaH9
