correctAns,key,is_correct,rt,task,level,trial,id,pool
right,right,1,4.6337,MR,medium,5,h3qLkF1oCE,pool34
left,left,1,2.3174,MR,medium,6,h3qLkF1oCE,pool34
left,left,1,3.5566,MR,medium,7,h3qLkF1oCE,pool34
right,left,0,1.3153,MR,medium,8,h3qLkF1oCE,pool34
right,left,0,1.9035,MR,medium,9,h3qLkF1oCE,pool34
right,left,0,1.8368,MR,medium,10,h3qLkF1oCE,pool34
right,right,1,0.8547,MR,medium,11,h3qLkF1oCE,pool34
right,right,1,1.1582,MR,medium,12,h3qLkF1oCE,pool34
right,right,1,2.055,MR,medium,13,h3qLkF1oCE,pool34
right,left,0,2.3676,MR,medium,14,h3qLkF1oCE,pool34
right,left,0,1.6526,MR,medium,15,h3qLkF1oCE,pool34
right,left,0,1.0351,MR,medium,16,h3qLkF1oCE,pool34
left,left,1,3.0789,MR,hard,1,h3qLkF1oCE,pool34
right,right,1,1.7828,MR,hard,2,h3qLkF1oCE,pool34
left,right,0,1.6034,MR,hard,3,h3qLkF1oCE,pool34
right,left,0,3.636,MR,hard,4,h3qLkF1oCE,pool34
left,right,0,1.4016,MR,hard,5,h3qLkF1oCE,pool34
right,left,0,1.3571,MR,hard,6,h3qLkF1oCE,pool34
left,right,0,3.0534,MR,hard,7,h3qLkF1oCE,pool34
left,left,1,1.5851,MR,hard,8,h3qLkF1oCE,pool34
right,left,0,1.7353,MR,hard,9,h3qLkF1oCE,pool34
right,right,1,1.7903,MR,hard,10,h3qLkF1oCE,pool34
left,left,1,2.7366,MR,hard,11,h3qLkF1oCE,pool34
right,left,0,3.4004,MR,hard,12,h3qLkF1oCE,pool34
left,left,1,1.3355,MR,hard,13,h3qLkF1oCE,pool34
right,right,1,3.0028,MR,hard,14,h3qLkF1oCE,pool34
left,right,0,1.0179,MR,hard,15,h3qLkF1oCE,pool34
left,right,0,1.3865,MR,hard,16,h3qLkF1oCE,pool34
left,left,1,5.9579,MR,easy,1,Q479YcpCNr,pool34
right,left,0,5.125,MR,easy,2,Q479YcpCNr,pool34
right,right,1,2.8357,MR,easy,3,Q479YcpCNr,pool34
left,left,1,3.446,MR,easy,4,Q479YcpCNr,pool34
right,right,1,2.4483,MR,easy,5,Q479YcpCNr,pool34
left,left,1,4.4177,MR,easy,6,Q479YcpCNr,pool34
left,right,0,3.8726,MR,easy,7,Q479YcpCNr,pool34
left,right,0,3.5228,MR,easy,8,Q479YcpCNr,pool34
right,left,0,1.9836,MR,easy,9,Q479YcpCNr,pool34
left,left,1,4.106,MR,easy,10,Q479YcpCNr,pool34
left,right,0,6.6627,MR,easy,11,Q479YcpCNr,pool34
right,left,0,7.6017,MR,easy,12,Q479YcpCNr,pool34
left,left,1,10.112,MR,easy,13,Q479YcpCNr,pool34
left,left,1,5.6134,MR,easy,14,Q479YcpCNr,pool34
left,left,1,8.7678,MR,easy,15,Q479YcpCNr,pool34
left,left,1,4.8819,MR,easy,16,Q479YcpCNr,pool34
left,right,0,6.9298,MR,medium,1,Q479YcpCNr,pool34
left,left,1,4.4154,MR,medium,2,Q479YcpCNr,pool34
right,right,1,9.7825,MR,medium,3,Q479YcpCNr,pool34
right,right,1,9.8517,MR,medium,4,Q479YcpCNr,pool34
right,left,0,12.1238,MR,medium,5,Q479YcpCNr,pool34
right,right,1,12.7466,MR,medium,6,Q479YcpCNr,pool34
left,left,1,22.146,MR,medium,7,Q479YcpCNr,pool34
left,right,0,5.3108,MR,medium,8,Q479YcpCNr,pool34
left,right,0,4.5473,MR,medium,9,Q479YcpCNr,pool34
left,left,1,16.9751,MR,medium,10,Q479YcpCNr,pool34
right,right,1,3.2431,MR,medium,11,Q479YcpCNr,pool34
left,right,0,3.3035,MR,medium,12,Q479YcpCNr,pool34
right,right,1,5.0311,MR,medium,13,Q479YcpCNr,pool34
right,right,1,10.1535,MR,medium,14,Q479YcpCNr,pool34
right,right,1,18.4599,MR,medium,15,Q479YcpCNr,pool34
left,right,0,17.5436,MR,medium,16,Q479YcpCNr,pool34
left,right,0,11.2843,MR,hard,1,Q479YcpCNr,pool34
right,right,1,14.96,MR,hard,2,Q479YcpCNr,pool34
left,right,0,10.0209,MR,hard,3,Q479YcpCNr,pool34
left,right,0,11.1062,MR,hard,4,Q479YcpCNr,pool34
right,right,1,18.2736,MR,hard,5,Q479YcpCNr,pool34
left,right,0,7.6552,MR,hard,6,Q479YcpCNr,pool34
left,left,1,13.2779,MR,hard,7,Q479YcpCNr,pool34
right,right,1,12.5293,MR,hard,8,Q479YcpCNr,pool34
left,left,1,11.2529,MR,hard,9,Q479YcpCNr,pool34
right,right,1,8.3873,MR,hard,10,Q479YcpCNr,pool34
right,right,1,9.2454,MR,hard,11,Q479YcpCNr,pool34
right,right,1,5.6991,MR,hard,12,Q479YcpCNr,pool34
right,right,1,7.7186,MR,hard,13,Q479YcpCNr,pool34
right,right,1,8.3608,MR,hard,14,Q479YcpCNr,pool34
left,right,0,6.1624,MR,hard,15,Q479YcpCNr,pool34
left,left,1,6.1431,MR,hard,16,Q479YcpCNr,pool34
right,right,1,8.229,MR,easy,1,vBoSbHJ7AD,pool34
left,right,0,7.399,MR,easy,2,vBoSbHJ7AD,pool34
right,right,1,5.558,MR,easy,3,vBoSbHJ7AD,pool34
right,right,1,2.952,MR,easy,4,vBoSbHJ7AD,pool34
left,right,0,9.12,MR,easy,5,vBoSbHJ7AD,pool34
right,right,1,7.116,MR,easy,6,vBoSbHJ7AD,pool34
right,right,1,3.543,MR,easy,7,vBoSbHJ7AD,pool34
left,right,0,10.359,MR,easy,8,vBoSbHJ7AD,pool34
left,left,1,12.245,MR,easy,9,vBoSbHJ7AD,pool34
left,left,1,22.36,MR,easy,10,vBoSbHJ7AD,pool34
left,left,1,11.69,MR,easy,11,vBoSbHJ7AD,pool34
left,left,1,7.231,MR,easy,12,vBoSbHJ7AD,pool34
left,left,1,14.526,MR,easy,13,vBoSbHJ7AD,pool34
left,left,1,18.848,MR,easy,14,vBoSbHJ7AD,pool34
left,left,1,14.655,MR,easy,15,vBoSbHJ7AD,pool34
right,right,1,9.764,MR,easy,16,vBoSbHJ7AD,pool34
right,right,1,5.918,MR,medium,1,vBoSbHJ7AD,pool34
left,left,1,9.135,MR,medium,2,vBoSbHJ7AD,pool34
left,right,0,20.063,MR,medium,3,vBoSbHJ7AD,pool34
right,right,1,3.101,MR,medium,4,vBoSbHJ7AD,pool34
left,right,0,6.558,MR,medium,5,vBoSbHJ7AD,pool34
right,right,1,4.374,MR,medium,6,vBoSbHJ7AD,pool34
left,right,0,7.637,MR,medium,7,vBoSbHJ7AD,pool34
left,left,1,12.975,MR,medium,8,vBoSbHJ7AD,pool34
right,right,1,7.167,MR,medium,9,vBoSbHJ7AD,pool34
right,right,1,4.408,MR,medium,10,vBoSbHJ7AD,pool34
right,right,1,4.006,MR,medium,11,vBoSbHJ7AD,pool34
left,left,1,11.666,MR,medium,12,vBoSbHJ7AD,pool34
right,right,1,6.902,MR,medium,13,vBoSbHJ7AD,pool34
left,left,1,7.301,MR,medium,14,vBoSbHJ7AD,pool34
right,right,1,3.862,MR,medium,15,vBoSbHJ7AD,pool34
left,left,1,11.61,MR,medium,16,vBoSbHJ7AD,pool34
right,right,1,4.036,MR,hard,1,vBoSbHJ7AD,pool34
left,right,0,9.082,MR,hard,2,vBoSbHJ7AD,pool34
right,right,1,6.066,MR,hard,3,vBoSbHJ7AD,pool34
right,right,1,8.295,MR,hard,4,vBoSbHJ7AD,pool34
left,left,1,13.126,MR,hard,5,vBoSbHJ7AD,pool34
right,right,1,6.597,MR,hard,6,vBoSbHJ7AD,pool34
left,right,0,32.933,MR,hard,7,vBoSbHJ7AD,pool34
right,right,1,5.633,MR,hard,8,vBoSbHJ7AD,pool34
left,left,1,12.414,MR,hard,9,vBoSbHJ7AD,pool34
right,right,1,10.9,MR,hard,10,vBoSbHJ7AD,pool34
left,right,0,207.823,MR,hard,11,vBoSbHJ7AD,pool34
left,right,0,29.604,MR,hard,12,vBoSbHJ7AD,pool34
right,right,1,9.461,MR,hard,13,vBoSbHJ7AD,pool34
left,right,0,80.115,MR,hard,14,vBoSbHJ7AD,pool34
right,right,1,6.946,MR,hard,15,vBoSbHJ7AD,pool34
right,right,1,7.501,MR,hard,16,vBoSbHJ7AD,pool34
right,right,1,7.8932,MR,easy,1,JIY5GSm8aI,pool34
right,right,1,3.1001,MR,easy,2,JIY5GSm8aI,pool34
right,right,1,3.4744,MR,easy,3,JIY5GSm8aI,pool34
left,right,0,4.4963,MR,easy,4,JIY5GSm8aI,pool34
left,right,0,6.6775,MR,easy,5,JIY5GSm8aI,pool34
right,right,1,5.6423,MR,easy,6,JIY5GSm8aI,pool34
right,right,1,8.9178,MR,easy,7,JIY5GSm8aI,pool34
right,right,1,2.7269,MR,easy,8,JIY5GSm8aI,pool34
right,right,1,3.8268,MR,easy,9,JIY5GSm8aI,pool34
right,right,1,2.7574,MR,easy,10,JIY5GSm8aI,pool34
right,right,1,5.6157,MR,easy,11,JIY5GSm8aI,pool34
right,right,1,3.6108,MR,easy,12,JIY5GSm8aI,pool34
left,right,0,5.8236,MR,easy,13,JIY5GSm8aI,pool34
left,right,0,4.6736,MR,easy,14,JIY5GSm8aI,pool34
right,right,1,4.4983,MR,easy,15,JIY5GSm8aI,pool34
left,right,0,4.8217,MR,easy,16,JIY5GSm8aI,pool34
left,left,1,4.1244,MR,medium,1,JIY5GSm8aI,pool34
right,right,1,5.8827,MR,medium,2,JIY5GSm8aI,pool34
left,right,0,8.6417,MR,medium,3,JIY5GSm8aI,pool34
left,left,1,7.9034,MR,medium,4,JIY5GSm8aI,pool34
right,right,1,3.8556,MR,medium,5,JIY5GSm8aI,pool34
left,right,0,5.3086,MR,medium,6,JIY5GSm8aI,pool34
left,right,0,2.4911,MR,medium,7,JIY5GSm8aI,pool34
right,right,1,2.9314,MR,medium,8,JIY5GSm8aI,pool34
right,right,1,4.5235,MR,medium,9,JIY5GSm8aI,pool34
left,right,0,4.4451,MR,medium,10,JIY5GSm8aI,pool34
left,right,0,2.5172,MR,medium,11,JIY5GSm8aI,pool34
left,right,0,12.8655,MR,medium,12,JIY5GSm8aI,pool34
right,right,1,5.4414,MR,medium,13,JIY5GSm8aI,pool34
left,right,0,5.4259,MR,medium,14,JIY5GSm8aI,pool34
left,right,0,6.376,MR,medium,15,JIY5GSm8aI,pool34
right,right,1,4.7403,MR,medium,16,JIY5GSm8aI,pool34
left,right,0,4.1419,MR,hard,1,JIY5GSm8aI,pool34
left,right,0,5.7231,MR,hard,2,JIY5GSm8aI,pool34
left,right,0,4.4146,MR,hard,3,JIY5GSm8aI,pool34
left,right,0,10.6013,MR,hard,4,JIY5GSm8aI,pool34
left,right,0,5.661,MR,hard,5,JIY5GSm8aI,pool34
left,right,0,6.8761,MR,hard,6,JIY5GSm8aI,pool34
left,left,1,16.6514,MR,hard,7,JIY5GSm8aI,pool34
right,right,1,12.2221,MR,hard,8,JIY5GSm8aI,pool34
left,right,0,5.7919,MR,hard,9,JIY5GSm8aI,pool34
right,right,1,4.2621,MR,hard,10,JIY5GSm8aI,pool34
left,right,0,4.3152,MR,hard,11,JIY5GSm8aI,pool34
right,right,1,6.9784,MR,hard,12,JIY5GSm8aI,pool34
left,right,0,3.1455,MR,hard,13,JIY5GSm8aI,pool34
left,left,1,14.9343,MR,hard,14,JIY5GSm8aI,pool34
right,right,1,8.0371,MR,hard,15,JIY5GSm8aI,pool34
left,right,0,6.4602,MR,hard,16,JIY5GSm8aI,pool34
right,right,1,5.0369,MR,easy,1,KMzkcoEoDX,pool34
right,right,1,2.9647,MR,easy,2,KMzkcoEoDX,pool34
right,right,1,1.7565,MR,easy,3,KMzkcoEoDX,pool34
left,left,1,4.083,MR,easy,4,KMzkcoEoDX,pool34
right,right,1,2.1544,MR,easy,5,KMzkcoEoDX,pool34
left,left,1,3.1213,MR,easy,6,KMzkcoEoDX,pool34
right,right,1,2.0229,MR,easy,7,KMzkcoEoDX,pool34
right,right,1,2.2747,MR,easy,8,KMzkcoEoDX,pool34
left,left,1,1.8004,MR,easy,9,KMzkcoEoDX,pool34
left,left,1,1.8551,MR,easy,10,KMzkcoEoDX,pool34
right,right,1,1.3877,MR,easy,11,KMzkcoEoDX,pool34
right,right,1,1.7505,MR,easy,12,KMzkcoEoDX,pool34
left,left,1,3.3735,MR,easy,13,KMzkcoEoDX,pool34
right,right,1,1.2551,MR,easy,14,KMzkcoEoDX,pool34
right,right,1,0.8485,MR,easy,15,KMzkcoEoDX,pool34
left,left,1,1.0896,MR,easy,16,KMzkcoEoDX,pool34
left,left,1,4.8556,MR,medium,1,KMzkcoEoDX,pool34
left,right,0,4.235,MR,medium,2,KMzkcoEoDX,pool34
left,left,1,3.9041,MR,medium,3,KMzkcoEoDX,pool34
left,left,1,7.3578,MR,medium,4,KMzkcoEoDX,pool34
left,left,1,5.2029,MR,medium,5,KMzkcoEoDX,pool34
right,right,1,2.7661,MR,medium,6,KMzkcoEoDX,pool34
right,right,1,5.5109,MR,medium,7,KMzkcoEoDX,pool34
right,right,1,13.6381,MR,medium,8,KMzkcoEoDX,pool34
left,left,1,6.366,MR,medium,9,KMzkcoEoDX,pool34
left,left,1,12.1075,MR,medium,10,KMzkcoEoDX,pool34
left,left,1,3.9297,MR,medium,11,KMzkcoEoDX,pool34
right,right,1,4.5875,MR,medium,12,KMzkcoEoDX,pool34
left,left,1,3.9209,MR,medium,13,KMzkcoEoDX,pool34
right,right,1,14.4604,MR,medium,14,KMzkcoEoDX,pool34
right,right,1,4.8608,MR,medium,15,KMzkcoEoDX,pool34
left,left,1,8.5718,MR,medium,16,KMzkcoEoDX,pool34
right,right,1,5.7125,MR,hard,1,KMzkcoEoDX,pool34
left,left,1,3.8003,MR,hard,2,KMzkcoEoDX,pool34
left,left,1,8.3696,MR,hard,3,KMzkcoEoDX,pool34
right,right,1,3.5366,MR,hard,4,KMzkcoEoDX,pool34
left,left,1,6.5797,MR,hard,5,KMzkcoEoDX,pool34
left,left,1,7.6744,MR,hard,6,KMzkcoEoDX,pool34
right,right,1,8.496,MR,hard,7,KMzkcoEoDX,pool34
right,left,0,11.9207,MR,hard,8,KMzkcoEoDX,pool34
left,left,1,16.5534,MR,hard,9,KMzkcoEoDX,pool34
left,left,1,7.5304,MR,hard,10,KMzkcoEoDX,pool34
left,left,1,13.4563,MR,hard,11,KMzkcoEoDX,pool34
left,left,1,9.9114,MR,hard,12,KMzkcoEoDX,pool34
right,right,1,7.0654,MR,hard,13,KMzkcoEoDX,pool34
left,left,1,2.5296,MR,hard,14,KMzkcoEoDX,pool34
right,right,1,3.3184,MR,hard,15,KMzkcoEoDX,pool34
right,right,1,4.3152,MR,hard,16,KMzkcoEoDX,pool34
right,left,0,4.2623,MR,easy,1,bKUxjX0i0W,pool34
left,right,0,0.9839,MR,easy,2,bKUxjX0i0W,pool34
left,right,0,1.5054,MR,easy,3,bKUxjX0i0W,pool34
right,left,0,2.8337,MR,easy,4,bKUxjX0i0W,pool34
right,right,1,2.2673,MR,easy,5,bKUxjX0i0W,pool34
left,left,1,2.6837,MR,easy,6,bKUxjX0i0W,pool34
right,right,1,2.2342,MR,easy,7,bKUxjX0i0W,pool34
left,right,0,2.2005,MR,easy,8,bKUxjX0i0W,pool34
right,right,1,1.6674,MR,easy,9,bKUxjX0i0W,pool34
right,right,1,1.8674,MR,easy,10,bKUxjX0i0W,pool34
left,right,0,2.7503,MR,easy,11,bKUxjX0i0W,pool34
right,right,1,3.9001,MR,easy,12,bKUxjX0i0W,pool34
right,right,1,1.7506,MR,easy,13,bKUxjX0i0W,pool34
right,right,1,1.3506,MR,easy,14,bKUxjX0i0W,pool34
right,left,0,2.1172,MR,easy,15,bKUxjX0i0W,pool34
right,right,1,1.2509,MR,easy,16,bKUxjX0i0W,pool34
left,left,1,3.7713,MR,medium,1,bKUxjX0i0W,pool34
left,left,1,2.5926,MR,medium,2,bKUxjX0i0W,pool34
right,right,1,1.4481,MR,medium,3,bKUxjX0i0W,pool34
right,left,0,1.8007,MR,medium,4,bKUxjX0i0W,pool34
left,right,0,2.1343,MR,medium,5,bKUxjX0i0W,pool34
right,right,1,3.343,MR,medium,6,bKUxjX0i0W,pool34
left,left,1,1.7673,MR,medium,7,bKUxjX0i0W,pool34
left,right,0,1.6009,MR,medium,8,bKUxjX0i0W,pool34
left,right,0,2.334,MR,medium,9,bKUxjX0i0W,pool34
right,left,0,1.7171,MR,medium,10,bKUxjX0i0W,pool34
right,left,0,3.0172,MR,medium,11,bKUxjX0i0W,pool34
right,left,0,2.101,MR,medium,12,bKUxjX0i0W,pool34
right,right,1,1.1507,MR,medium,13,bKUxjX0i0W,pool34
right,left,0,1.6339,MR,medium,14,bKUxjX0i0W,pool34
right,right,1,2.6991,MR,medium,15,bKUxjX0i0W,pool34
left,right,0,3.1837,MR,medium,16,bKUxjX0i0W,pool34
right,right,1,2.429,MR,hard,1,bKUxjX0i0W,pool34
left,left,1,3.6005,MR,hard,2,bKUxjX0i0W,pool34
left,right,0,1.6176,MR,hard,3,bKUxjX0i0W,pool34
right,right,1,2.9398,MR,hard,4,bKUxjX0i0W,pool34
left,left,1,2.8552,MR,hard,5,bKUxjX0i0W,pool34
left,left,1,2.9838,MR,hard,6,bKUxjX0i0W,pool34
right,left,0,1.951,MR,hard,7,bKUxjX0i0W,pool34
left,left,1,1.7839,MR,hard,8,bKUxjX0i0W,pool34
left,right,0,2.035,MR,hard,9,bKUxjX0i0W,pool34
left,left,1,4.7639,MR,hard,10,bKUxjX0i0W,pool34
right,right,1,1.513,MR,hard,11,bKUxjX0i0W,pool34
right,right,1,2.7564,MR,hard,12,bKUxjX0i0W,pool34
right,left,0,1.4581,MR,hard,13,bKUxjX0i0W,pool34
left,left,1,1.8477,MR,hard,14,bKUxjX0i0W,pool34
right,right,1,3.0816,MR,hard,15,bKUxjX0i0W,pool34
left,left,1,1.3374,MR,hard,16,bKUxjX0i0W,pool34
left,left,1,4.741,MR,easy,1,cGANl4iQl1,pool34
left,left,1,5.6983,MR,easy,2,cGANl4iQl1,pool34
right,right,1,0.1724,MR,easy,3,cGANl4iQl1,pool34
right,right,1,11.7536,MR,easy,4,cGANl4iQl1,pool34
right,right,1,4.2808,MR,easy,5,cGANl4iQl1,pool34
left,left,1,3.6529,MR,easy,6,cGANl4iQl1,pool34
right,right,1,5.0289,MR,easy,7,cGANl4iQl1,pool34
right,right,1,3.87,MR,easy,8,cGANl4iQl1,pool34
left,left,1,2.2092,MR,easy,9,cGANl4iQl1,pool34
left,right,0,4.9874,MR,easy,10,cGANl4iQl1,pool34
right,right,1,2.3045,MR,easy,11,cGANl4iQl1,pool34
right,right,1,1.4344,MR,easy,12,cGANl4iQl1,pool34
left,left,1,3.1555,MR,easy,13,cGANl4iQl1,pool34
left,right,0,2.4037,MR,easy,14,cGANl4iQl1,pool34
right,right,1,2.3509,MR,easy,15,cGANl4iQl1,pool34
right,right,1,1.8844,MR,easy,16,cGANl4iQl1,pool34
left,right,0,12.7769,MR,medium,1,cGANl4iQl1,pool34
left,right,0,8.7523,MR,medium,2,cGANl4iQl1,pool34
right,left,0,7.9444,MR,medium,3,cGANl4iQl1,pool34
right,right,1,9.1124,MR,medium,4,cGANl4iQl1,pool34
right,right,1,9.2561,MR,medium,5,cGANl4iQl1,pool34
left,right,0,9.9335,MR,medium,6,cGANl4iQl1,pool34
left,left,1,4.0596,MR,medium,7,cGANl4iQl1,pool34
right,right,1,11.2001,MR,medium,8,cGANl4iQl1,pool34
right,left,0,3.1004,MR,medium,9,cGANl4iQl1,pool34
left,left,1,3.6439,MR,medium,10,cGANl4iQl1,pool34
left,right,0,6.2314,MR,medium,11,cGANl4iQl1,pool34
left,right,0,7.4944,MR,medium,12,cGANl4iQl1,pool34
left,right,0,7.7108,MR,medium,13,cGANl4iQl1,pool34
left,right,0,3.9325,MR,medium,14,cGANl4iQl1,pool34
left,left,1,2.4972,MR,medium,15,cGANl4iQl1,pool34
left,left,1,7.5139,MR,medium,16,cGANl4iQl1,pool34
left,right,0,9.0137,MR,hard,1,cGANl4iQl1,pool34
right,left,0,3.6053,MR,hard,2,cGANl4iQl1,pool34
left,left,1,3.8729,MR,hard,3,cGANl4iQl1,pool34
left,left,1,9.4384,MR,hard,4,cGANl4iQl1,pool34
right,right,1,12.5549,MR,hard,5,cGANl4iQl1,pool34
right,left,0,2.9026,MR,hard,6,cGANl4iQl1,pool34
right,left,0,2.4897,MR,hard,7,cGANl4iQl1,pool34
right,left,0,3.3041,MR,hard,8,cGANl4iQl1,pool34
left,right,0,2.9503,MR,hard,9,cGANl4iQl1,pool34
right,right,1,4.4666,MR,hard,10,cGANl4iQl1,pool34
right,right,1,6.3949,MR,hard,11,cGANl4iQl1,pool34
right,right,1,4.5334,MR,hard,12,cGANl4iQl1,pool34
right,right,1,7.5771,MR,hard,13,cGANl4iQl1,pool34
left,right,0,5.1105,MR,hard,14,cGANl4iQl1,pool34
right,right,1,4.7073,MR,hard,15,cGANl4iQl1,pool34
left,right,0,4.3054,MR,hard,16,cGANl4iQl1,pool34
right,left,0,10.914,MR,easy,1,jDL2pqqoXv,pool34
left,right,0,2.684,MR,easy,2,jDL2pqqoXv,pool34
left,right,0,2.597,MR,easy,3,jDL2pqqoXv,pool34
right,right,1,1.941,MR,easy,4,jDL2pqqoXv,pool34
right,right,1,3.129,MR,easy,5,jDL2pqqoXv,pool34
left,right,0,2.016,MR,easy,6,jDL2pqqoXv,pool34
right,right,1,1.918,MR,easy,7,jDL2pqqoXv,pool34
left,right,0,1.983,MR,easy,8,jDL2pqqoXv,pool34
right,right,1,4.935,MR,easy,9,jDL2pqqoXv,pool34
right,right,1,1.583,MR,easy,10,jDL2pqqoXv,pool34
right,left,0,3.134,MR,easy,11,jDL2pqqoXv,pool34
right,right,1,5.753,MR,easy,12,jDL2pqqoXv,pool34
left,right,0,1.703,MR,easy,13,jDL2pqqoXv,pool34
left,right,0,2.721,MR,easy,14,jDL2pqqoXv,pool34
left,right,0,3.066,MR,easy,15,jDL2pqqoXv,pool34
left,right,0,7.481,MR,easy,16,jDL2pqqoXv,pool34
left,right,0,3.26,MR,medium,1,jDL2pqqoXv,pool34
left,right,0,5.598,MR,medium,2,jDL2pqqoXv,pool34
right,right,1,3.45,MR,medium,3,jDL2pqqoXv,pool34
right,right,1,3.434,MR,medium,4,jDL2pqqoXv,pool34
left,left,1,4.784,MR,medium,5,jDL2pqqoXv,pool34
right,right,1,2.101,MR,medium,6,jDL2pqqoXv,pool34
right,right,1,5.254,MR,medium,7,jDL2pqqoXv,pool34
right,right,1,6.253,MR,medium,8,jDL2pqqoXv,pool34
right,right,1,3.269,MR,medium,9,jDL2pqqoXv,pool34
right,left,0,8.906,MR,medium,10,jDL2pqqoXv,pool34
right,right,1,6.23,MR,medium,11,jDL2pqqoXv,pool34
left,left,1,7.035,MR,medium,12,jDL2pqqoXv,pool34
right,left,0,7.636,MR,medium,13,jDL2pqqoXv,pool34
right,left,0,4.852,MR,medium,14,jDL2pqqoXv,pool34
right,left,0,5.536,MR,medium,15,jDL2pqqoXv,pool34
right,left,0,3.802,MR,medium,16,jDL2pqqoXv,pool34
right,right,1,7.06,MR,hard,1,jDL2pqqoXv,pool34
right,left,0,3.077,MR,hard,2,jDL2pqqoXv,pool34
left,left,1,4.018,MR,hard,3,jDL2pqqoXv,pool34
right,right,1,9.136,MR,hard,4,jDL2pqqoXv,pool34
right,left,0,12.856,MR,hard,5,jDL2pqqoXv,pool34
right,left,0,8.581,MR,hard,6,jDL2pqqoXv,pool34
right,left,0,2.026,MR,hard,7,jDL2pqqoXv,pool34
left,right,0,2.892,MR,hard,8,jDL2pqqoXv,pool34
right,right,1,5.002,MR,hard,9,jDL2pqqoXv,pool34
right,left,0,1.784,MR,hard,10,jDL2pqqoXv,pool34
left,right,0,2.617,MR,hard,11,jDL2pqqoXv,pool34
right,left,0,5.586,MR,hard,12,jDL2pqqoXv,pool34
left,left,1,5.221,MR,hard,13,jDL2pqqoXv,pool34
right,left,0,1.634,MR,hard,14,jDL2pqqoXv,pool34
right,left,0,1.735,MR,hard,15,jDL2pqqoXv,pool34
right,left,0,1.085,MR,hard,16,jDL2pqqoXv,pool34
right,right,1,8.7606,MR,easy,1,HV4ueBgaoL,pool34
left,right,0,4.8351,MR,easy,2,HV4ueBgaoL,pool34
right,left,0,1.9566,MR,easy,3,HV4ueBgaoL,pool34
left,right,0,1.6594,MR,easy,4,HV4ueBgaoL,pool34
left,left,1,3.4086,MR,easy,5,HV4ueBgaoL,pool34
left,right,0,2.9063,MR,easy,6,HV4ueBgaoL,pool34
left,left,1,1.3959,MR,easy,7,HV4ueBgaoL,pool34
right,left,0,2.0326,MR,easy,8,HV4ueBgaoL,pool34
right,left,0,2.0863,MR,easy,9,HV4ueBgaoL,pool34
left,right,0,1.2985,MR,easy,10,HV4ueBgaoL,pool34
left,right,0,1.5382,MR,easy,11,HV4ueBgaoL,pool34
left,right,0,0.8541,MR,easy,12,HV4ueBgaoL,pool34
left,left,1,2.6654,MR,easy,13,HV4ueBgaoL,pool34
right,left,0,1.3246,MR,easy,14,HV4ueBgaoL,pool34
left,left,1,1.5005,MR,easy,15,HV4ueBgaoL,pool34
left,left,1,2.0549,MR,easy,16,HV4ueBgaoL,pool34
right,right,1,2.678,MR,medium,1,HV4ueBgaoL,pool34
left,right,0,2.3539,MR,medium,2,HV4ueBgaoL,pool34
left,right,0,1.6376,MR,medium,3,HV4ueBgaoL,pool34
right,right,1,1.7955,MR,medium,4,HV4ueBgaoL,pool34
right,right,1,1.8864,MR,medium,5,HV4ueBgaoL,pool34
right,left,0,1.2282,MR,medium,6,HV4ueBgaoL,pool34
left,right,0,0.8865,MR,medium,7,HV4ueBgaoL,pool34
right,right,1,1.1478,MR,medium,8,HV4ueBgaoL,pool34
right,right,1,1.4716,MR,medium,9,HV4ueBgaoL,pool34
right,right,1,6.5208,MR,medium,10,HV4ueBgaoL,pool34
right,right,1,1.2799,MR,medium,11,HV4ueBgaoL,pool34
right,left,0,2.2653,MR,medium,12,HV4ueBgaoL,pool34
right,left,0,1.2603,MR,medium,13,HV4ueBgaoL,pool34
left,right,0,1.5673,MR,medium,14,HV4ueBgaoL,pool34
right,left,0,1.1536,MR,medium,15,HV4ueBgaoL,pool34
left,right,0,1.5948,MR,medium,16,HV4ueBgaoL,pool34
left,left,1,2.758,MR,hard,1,HV4ueBgaoL,pool34
left,left,1,1.5253,MR,hard,2,HV4ueBgaoL,pool34
right,left,0,4.2153,MR,hard,3,HV4ueBgaoL,pool34
right,left,0,1.8006,MR,hard,4,HV4ueBgaoL,pool34
right,left,0,1.1433,MR,hard,5,HV4ueBgaoL,pool34
left,left,1,3.2115,MR,hard,6,HV4ueBgaoL,pool34
right,right,1,6.2459,MR,hard,7,HV4ueBgaoL,pool34
left,left,1,1.1507,MR,hard,8,HV4ueBgaoL,pool34
right,left,0,1.9633,MR,hard,9,HV4ueBgaoL,pool34
right,left,0,1.7771,MR,hard,10,HV4ueBgaoL,pool34
left,left,1,2.153,MR,hard,11,HV4ueBgaoL,pool34
left,left,1,1.2831,MR,hard,12,HV4ueBgaoL,pool34
left,left,1,1.6402,MR,hard,13,HV4ueBgaoL,pool34
left,right,0,3.841,MR,hard,14,HV4ueBgaoL,pool34
right,right,1,3.498,MR,hard,15,HV4ueBgaoL,pool34
right,left,0,9.4222,MR,hard,16,HV4ueBgaoL,pool34
left,left,1,5.8368,MR,easy,1,2HJHCZEQE1,pool34
left,left,1,3.8916,MR,easy,2,2HJHCZEQE1,pool34
right,right,1,10.373,MR,easy,3,2HJHCZEQE1,pool34
left,left,1,8.5434,MR,easy,4,2HJHCZEQE1,pool34
