task,level,id,scale,score
MS,hard,2Rn7YC7ktN,PE,85
MS,hard,2Rn7YC7ktN,EF,85
MS,hard,2Rn7YC7ktN,FR,80
MS,medium,2Rn7YC7ktN,ME,76
MS,medium,2Rn7YC7ktN,PH,52
MS,medium,2Rn7YC7ktN,TI,83
MS,medium,2Rn7YC7ktN,PE,82
MS,medium,2Rn7YC7ktN,EF,88
MS,medium,2Rn7YC7ktN,FR,84
MR,hard,2Rn7YC7ktN,ME,91
MR,hard,2Rn7YC7ktN,PH,49
MR,hard,2Rn7YC7ktN,TI,1
MR,hard,2Rn7YC7ktN,PE,67
MR,hard,2Rn7YC7ktN,EF,79
MR,hard,2Rn7YC7ktN,FR,62
MR,medium,2Rn7YC7ktN,ME,87
MR,medium,2Rn7YC7ktN,PH,47
MR,medium,2Rn7YC7ktN,TI,6
MR,medium,2Rn7YC7ktN,PE,67
MR,medium,2Rn7YC7ktN,EF,82
MR,medium,2Rn7YC7ktN,FR,63
ST,medium,2Rn7YC7ktN,ME,64
ST,medium,2Rn7YC7ktN,PH,45
ST,medium,2Rn7YC7ktN,TI,96
ST,medium,2Rn7YC7ktN,PE,74
ST,medium,2Rn7YC7ktN,EF,81
ST,medium,2Rn7YC7ktN,FR,72
MS,easy,2Rn7YC7ktN,ME,56
MS,easy,2Rn7YC7ktN,PH,43
MS,easy,2Rn7YC7ktN,TI,5
MS,easy,2Rn7YC7ktN,PE,2
MS,easy,2Rn7YC7ktN,EF,59
MS,easy,2Rn7YC7ktN,FR,25
MR,easy,2Rn7YC7ktN,ME,58
MR,easy,2Rn7YC7ktN,PH,18
MR,easy,2Rn7YC7ktN,TI,1
MR,easy,2Rn7YC7ktN,PE,16
MR,easy,2Rn7YC7ktN,EF,57
MR,easy,2Rn7YC7ktN,FR,52
ST,hard,2Rn7YC7ktN,ME,51
ST,hard,2Rn7YC7ktN,PH,53
ST,hard,2Rn7YC7ktN,TI,92
ST,hard,2Rn7YC7ktN,PE,77
ST,hard,2Rn7YC7ktN,EF,62
ST,hard,2Rn7YC7ktN,FR,58
ST,easy,2Rn7YC7ktN,ME,37
ST,easy,2Rn7YC7ktN,PH,9
ST,easy,2Rn7YC7ktN,TI,15
ST,easy,2Rn7YC7ktN,PE,10
ST,easy,2Rn7YC7ktN,EF,65
ST,easy,2Rn7YC7ktN,FR,53
MR,medium,8PPM98ESGr,ME,40
MR,medium,8PPM98ESGr,PH,5
MR,medium,8PPM98ESGr,TI,60
MR,medium,8PPM98ESGr,PE,60
MR,medium,8PPM98ESGr,EF,55
MR,medium,8PPM98ESGr,FR,55
MR,hard,8PPM98ESGr,ME,60
MR,hard,8PPM98ESGr,PH,5
MR,hard,8PPM98ESGr,TI,50
MR,hard,8PPM98ESGr,PE,70
MR,hard,8PPM98ESGr,EF,50
MR,hard,8PPM98ESGr,FR,60
MS,medium,8PPM98ESGr,ME,55
MS,medium,8PPM98ESGr,PH,5
MS,medium,8PPM98ESGr,TI,70
MS,medium,8PPM98ESGr,PE,20
MS,medium,8PPM98ESGr,EF,55
MS,medium,8PPM98ESGr,FR,25
ST,medium,8PPM98ESGr,ME,50
ST,medium,8PPM98ESGr,PH,3
ST,medium,8PPM98ESGr,TI,65
ST,medium,8PPM98ESGr,PE,50
ST,medium,8PPM98ESGr,EF,45
ST,medium,8PPM98ESGr,FR,6
MS,easy,8PPM98ESGr,ME,30
MS,easy,8PPM98ESGr,PH,2
MS,easy,8PPM98ESGr,TI,9
MS,easy,8PPM98ESGr,PE,5
MS,easy,8PPM98ESGr,EF,16
MS,easy,8PPM98ESGr,FR,1
ST,hard,8PPM98ESGr,ME,25
ST,hard,8PPM98ESGr,PH,1
ST,hard,8PPM98ESGr,TI,26
ST,hard,8PPM98ESGr,PE,85
ST,hard,8PPM98ESGr,EF,35
ST,hard,8PPM98ESGr,FR,10
ST,easy,8PPM98ESGr,ME,15
ST,easy,8PPM98ESGr,PH,4
ST,easy,8PPM98ESGr,TI,16
ST,easy,8PPM98ESGr,PE,1
ST,easy,8PPM98ESGr,EF,19
ST,easy,8PPM98ESGr,FR,1
MS,hard,8PPM98ESGr,ME,86
MS,hard,8PPM98ESGr,PH,4
MS,hard,8PPM98ESGr,TI,84
MS,hard,8PPM98ESGr,PE,93
MS,hard,8PPM98ESGr,EF,82
MS,hard,8PPM98ESGr,FR,96
MR,easy,8PPM98ESGr,ME,82
MR,easy,8PPM98ESGr,PH,3
MR,easy,8PPM98ESGr,TI,28
MR,easy,8PPM98ESGr,PE,90
MR,easy,8PPM98ESGr,EF,60
MR,easy,8PPM98ESGr,FR,66
MS,medium,xtgn1TlDJE,ME,60
MS,medium,xtgn1TlDJE,PH,0
MS,medium,xtgn1TlDJE,TI,13
MS,medium,xtgn1TlDJE,PE,29
MS,medium,xtgn1TlDJE,EF,60
MS,medium,xtgn1TlDJE,FR,15
MR,hard,xtgn1TlDJE,ME,84
MR,hard,xtgn1TlDJE,PH,0
MR,hard,xtgn1TlDJE,TI,50
MR,hard,xtgn1TlDJE,PE,25
MR,hard,xtgn1TlDJE,EF,74
MR,hard,xtgn1TlDJE,FR,53
ST,easy,xtgn1TlDJE,ME,11
ST,easy,xtgn1TlDJE,PH,0
ST,easy,xtgn1TlDJE,TI,0
ST,easy,xtgn1TlDJE,PE,0
ST,easy,xtgn1TlDJE,EF,13
ST,easy,xtgn1TlDJE,FR,0
MS,easy,xtgn1TlDJE,ME,15
MS,easy,xtgn1TlDJE,PH,1
MS,easy,xtgn1TlDJE,TI,1
MS,easy,xtgn1TlDJE,PE,0
MS,easy,xtgn1TlDJE,EF,19
MS,easy,xtgn1TlDJE,FR,5
MR,easy,xtgn1TlDJE,ME,65
MR,easy,xtgn1TlDJE,PH,0
MR,easy,xtgn1TlDJE,TI,1
MR,easy,xtgn1TlDJE,PE,14
MR,easy,xtgn1TlDJE,EF,55
MR,easy,xtgn1TlDJE,FR,36
ST,hard,xtgn1TlDJE,ME,30
ST,hard,xtgn1TlDJE,PH,0
ST,hard,xtgn1TlDJE,TI,2
ST,hard,xtgn1TlDJE,PE,79
ST,hard,xtgn1TlDJE,EF,27
ST,hard,xtgn1TlDJE,FR,56
MS,hard,xtgn1TlDJE,ME,73
MS,hard,xtgn1TlDJE,PH,4
MS,hard,xtgn1TlDJE,TI,6
MS,hard,xtgn1TlDJE,PE,51
MS,hard,xtgn1TlDJE,EF,60
MS,hard,xtgn1TlDJE,FR,76
ST,medium,xtgn1TlDJE,ME,41
ST,medium,xtgn1TlDJE,PH,2
ST,medium,xtgn1TlDJE,TI,1
ST,medium,xtgn1TlDJE,PE,45
ST,medium,xtgn1TlDJE,EF,44
ST,medium,xtgn1TlDJE,FR,60
MR,medium,xtgn1TlDJE,ME,58
MR,medium,xtgn1TlDJE,PH,0
MR,medium,xtgn1TlDJE,TI,0
MR,medium,xtgn1TlDJE,PE,55
MR,medium,xtgn1TlDJE,EF,56
MR,medium,xtgn1TlDJE,FR,73
MR,easy,tgdzehXaH9,ME,5
MR,easy,tgdzehXaH9,PH,0
MR,easy,tgdzehXaH9,TI,10
MR,easy,tgdzehXaH9,PE,10
MR,easy,tgdzehXaH9,EF,2
MR,easy,tgdzehXaH9,FR,1
MR,hard,tgdzehXaH9,ME,20
MR,hard,tgdzehXaH9,PH,0
MR,hard,tgdzehXaH9,TI,10
MR,hard,tgdzehXaH9,PE,20
MR,hard,tgdzehXaH9,EF,15
MR,hard,tgdzehXaH9,FR,5
MS,easy,tgdzehXaH9,ME,5
MS,easy,tgdzehXaH9,PH,0
MS,easy,tgdzehXaH9,TI,5
MS,easy,tgdzehXaH9,PE,15
MS,easy,tgdzehXaH9,EF,5
MS,easy,tgdzehXaH9,FR,5
ST,easy,tgdzehXaH9,ME,1
ST,easy,tgdzehXaH9,PH,0
ST,easy,tgdzehXaH9,TI,5
ST,easy,tgdzehXaH9,PE,5
ST,easy,tgdzehXaH9,EF,4
ST,easy,tgdzehXaH9,FR,5
MR,medium,tgdzehXaH9,ME,15
MR,medium,tgdzehXaH9,PH,0
MR,medium,tgdzehXaH9,TI,5
MR,medium,tgdzehXaH9,PE,10
MR,medium,tgdzehXaH9,EF,5
MR,medium,tgdzehXaH9,FR,15
MS,medium,tgdzehXaH9,ME,25
MS,medium,tgdzehXaH9,PH,10
MS,medium,tgdzehXaH9,TI,5
MS,medium,tgdzehXaH9,PE,15
MS,medium,tgdzehXaH9,EF,15
MS,medium,tgdzehXaH9,FR,5
ST,hard,tgdzehXaH9,ME,30
ST,hard,tgdzehXaH9,PH,15
ST,hard,tgdzehXaH9,TI,5
ST,hard,tgdzehXaH9,PE,80
ST,hard,tgdzehXaH9,EF,36
ST,hard,tgdzehXaH9,FR,30
ST,medium,tgdzehXaH9,ME,30
ST,medium,tgdzehXaH9,PH,5
ST,medium,tgdzehXaH9,TI,45
ST,medium,tgdzehXaH9,PE,65
ST,medium,tgdzehXaH9,EF,25
ST,medium,tgdzehXaH9,FR,5
MS,hard,tgdzehXaH9,ME,80
MS,hard,tgdzehXaH9,PH,10
MS,hard,tgdzehXaH9,TI,60
MS,hard,tgdzehXaH9,PE,80
MS,hard,tgdzehXaH9,EF,55
MS,hard,tgdzehXaH9,FR,60
MS,hard,xSgZ6tF2Kx,ME,75
MS,hard,xSgZ6tF2Kx,PH,75
MS,hard,xSgZ6tF2Kx,TI,85
MS,hard,xSgZ6tF2Kx,PE,85
MS,hard,xSgZ6tF2Kx,EF,75
MS,hard,xSgZ6tF2Kx,FR,85
MR,hard,xSgZ6tF2Kx,ME,69
MR,hard,xSgZ6tF2Kx,PH,69
MR,hard,xSgZ6tF2Kx,TI,69
MR,hard,xSgZ6tF2Kx,PE,55
MR,hard,xSgZ6tF2Kx,EF,62
MR,hard,xSgZ6tF2Kx,FR,65
ST,medium,xSgZ6tF2Kx,ME,65
ST,medium,xSgZ6tF2Kx,PH,65
ST,medium,xSgZ6tF2Kx,TI,65
ST,medium,xSgZ6tF2Kx,PE,55
ST,medium,xSgZ6tF2Kx,EF,65
ST,medium,xSgZ6tF2Kx,FR,65
MS,easy,xSgZ6tF2Kx,ME,65
MS,easy,xSgZ6tF2Kx,PH,65
MS,easy,xSgZ6tF2Kx,TI,65
MS,easy,xSgZ6tF2Kx,PE,70
MS,easy,xSgZ6tF2Kx,EF,79
MS,easy,xSgZ6tF2Kx,FR,80
ST,easy,xSgZ6tF2Kx,ME,25
ST,easy,xSgZ6tF2Kx,PH,25
ST,easy,xSgZ6tF2Kx,TI,25
ST,easy,xSgZ6tF2Kx,PE,30
ST,easy,xSgZ6tF2Kx,EF,30
ST,easy,xSgZ6tF2Kx,FR,30
MS,medium,xSgZ6tF2Kx,ME,66
MS,medium,xSgZ6tF2Kx,PH,65
MS,medium,xSgZ6tF2Kx,TI,65
MS,medium,xSgZ6tF2Kx,PE,75
MS,medium,xSgZ6tF2Kx,EF,70
MS,medium,xSgZ6tF2Kx,FR,70
MR,easy,xSgZ6tF2Kx,ME,39
MR,easy,xSgZ6tF2Kx,PH,40
MR,easy,xSgZ6tF2Kx,TI,40
MR,easy,xSgZ6tF2Kx,PE,25
MR,easy,xSgZ6tF2Kx,EF,40
MR,easy,xSgZ6tF2Kx,FR,40
ST,hard,xSgZ6tF2Kx,ME,46
ST,hard,xSgZ6tF2Kx,PH,48
ST,hard,xSgZ6tF2Kx,TI,54
ST,hard,xSgZ6tF2Kx,PE,60
ST,hard,xSgZ6tF2Kx,EF,56
ST,hard,xSgZ6tF2Kx,FR,60
MR,medium,xSgZ6tF2Kx,ME,35
MR,medium,xSgZ6tF2Kx,PH,35
MR,medium,xSgZ6tF2Kx,TI,35
MR,medium,xSgZ6tF2Kx,PE,35
MR,medium,xSgZ6tF2Kx,EF,45
MR,medium,xSgZ6tF2Kx,FR,45
ST,hard,HmPsw2WtYS,ME,70
ST,hard,HmPsw2WtYS,PH,5
ST,hard,HmPsw2WtYS,TI,100
ST,hard,HmPsw2WtYS,PE,85
ST,hard,HmPsw2WtYS,EF,75
ST,hard,HmPsw2WtYS,FR,45
MR,easy,HmPsw2WtYS,ME,35
MR,easy,HmPsw2WtYS,PH,5
MR,easy,HmPsw2WtYS,TI,5
MR,easy,HmPsw2WtYS,PE,35
MR,easy,HmPsw2WtYS,EF,60
MR,easy,HmPsw2WtYS,FR,9
ST,medium,HmPsw2WtYS,ME,70
ST,medium,HmPsw2WtYS,PH,6
ST,medium,HmPsw2WtYS,TI,80
ST,medium,HmPsw2WtYS,PE,75
ST,medium,HmPsw2WtYS,EF,74
ST,medium,HmPsw2WtYS,FR,55
MR,medium,HmPsw2WtYS,ME,49
MR,medium,HmPsw2WtYS,PH,7
MR,medium,HmPsw2WtYS,TI,12
MR,medium,HmPsw2WtYS,PE,32
MR,medium,HmPsw2WtYS,EF,65
MR,medium,HmPsw2WtYS,FR,16
MS,hard,HmPsw2WtYS,ME,79
MS,hard,HmPsw2WtYS,PH,17
MS,hard,HmPsw2WtYS,TI,90
MS,hard,HmPsw2WtYS,PE,92
MS,hard,HmPsw2WtYS,EF,90
MS,hard,HmPsw2WtYS,FR,53
MS,medium,HmPsw2WtYS,ME,51
MS,medium,HmPsw2WtYS,PH,30
MS,medium,HmPsw2WtYS,TI,42
MS,medium,HmPsw2WtYS,PE,35
MS,medium,HmPsw2WtYS,EF,60
MS,medium,HmPsw2WtYS,FR,26
MS,easy,HmPsw2WtYS,ME,45
MS,easy,HmPsw2WtYS,PH,3
MS,easy,HmPsw2WtYS,TI,61
MS,easy,HmPsw2WtYS,PE,26
MS,easy,HmPsw2WtYS,EF,66
MS,easy,HmPsw2WtYS,FR,30
MR,hard,HmPsw2WtYS,ME,43
MR,hard,HmPsw2WtYS,PH,7
MR,hard,HmPsw2WtYS,TI,21
MR,hard,HmPsw2WtYS,PE,40
MR,hard,HmPsw2WtYS,EF,65
MR,hard,HmPsw2WtYS,FR,40
ST,easy,HmPsw2WtYS,ME,32
ST,easy,HmPsw2WtYS,PH,2
ST,easy,HmPsw2WtYS,TI,13
ST,easy,HmPsw2WtYS,PE,26
ST,easy,HmPsw2WtYS,EF,75
ST,easy,HmPsw2WtYS,FR,23
